fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
13147,76431,23.0,0.0,10.0,0.0,1.0,0.0,0.0,15.0,3.0,2.0,15.0,1.0,3.0,5.0,37.0,3.0,71.0,0.0,8.0,12.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0
13149,35616,13.0,0.0,3.0,3.0,0.0,1.0,3.0,9.0,1.0,0.0,0.0,3.0,29.0,3.0,6.0,21.0,207.0,0.0,18.0,6.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0
13151,699960,126.0,1.0,35.0,21.0,0.0,3.0,8.0,420.0,21.0,5.0,1.0,10.0,422.0,30.0,10.0,96.0,366.0,1.0,158.0,30.0,0.0,366.0,35.0,1.0,12.0,0.0,6.0,59.0,48.0
13153,471738,110.0,3.0,75.0,15.0,0.0,2.0,31.0,404.0,14.0,68.0,16.0,0.0,497.0,67.0,63.0,94.0,885.0,13.0,186.0,9.0,0.0,610.0,73.0,6.0,0.0,0.0,69.0,41.0,67.0
13155,28095,10.0,0.0,5.0,3.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,122.0,0.0,12.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13157,218040,25.0,0.0,6.0,11.0,14.0,0.0,2.0,59.0,1.0,0.0,18.0,0.0,66.0,6.0,48.0,12.0,261.0,0.0,14.0,12.0,0.0,99.0,5.0,0.0,0.0,0.0,4.0,11.0,8.0
13159,42132,27.0,1.0,8.0,5.0,0.0,0.0,1.0,15.0,4.0,0.0,12.0,1.0,21.0,4.0,49.0,7.0,174.0,0.0,4.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
13161,45006,6.0,0.0,4.0,1.0,0.0,0.0,0.0,25.0,3.0,6.0,6.0,1.0,20.0,18.0,20.0,1.0,80.0,0.0,32.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0
13163,45723,26.0,0.0,26.0,5.0,1.0,0.0,8.0,18.0,4.0,0.0,1.0,0.0,16.0,4.0,7.0,1.0,156.0,0.0,20.0,2.0,0.0,15.0,2.0,0.0,4.0,0.0,0.0,10.0,8.0
13165,26184,5.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
13167,28992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,85746,25.0,0.0,46.0,9.0,0.0,1.0,3.0,67.0,2.0,8.0,0.0,25.0,104.0,39.0,15.0,153.0,266.0,0.0,15.0,10.0,0.0,92.0,21.0,0.0,0.0,0.0,0.0,6.0,28.0
13171,57222,6.0,1.0,2.0,1.0,0.0,1.0,0.0,11.0,5.0,0.0,3.0,0.0,42.0,3.0,11.0,2.0,114.0,0.0,28.0,6.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0
13173,31062,13.0,0.0,10.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,13.0,3.0,3.0,1.0,136.0,0.0,2.0,4.0,0.0,29.0,7.0,0.0,0.0,0.0,1.0,5.0,2.0
13175,141426,43.0,1.0,24.0,11.0,2.0,2.0,8.0,130.0,3.0,6.0,15.0,17.0,66.0,24.0,31.0,25.0,383.0,0.0,104.0,10.0,0.0,150.0,10.0,0.0,2.0,4.0,0.0,15.0,19.0
13177,89715,15.0,1.0,22.0,4.0,0.0,1.0,5.0,92.0,5.0,1.0,7.0,0.0,28.0,4.0,21.0,3.0,350.0,0.0,37.0,23.0,0.0,60.0,4.0,0.0,0.0,0.0,1.0,20.0,1.0
13179,183876,28.0,4.0,11.0,2.0,2.0,0.0,9.0,91.0,9.0,1.0,20.0,1.0,167.0,19.0,40.0,3.0,112.0,0.0,27.0,3.0,0.0,80.0,7.0,0.0,5.0,0.0,0.0,3.0,9.0
13181,23700,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13183,58863,2.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0,9.0,2.0,4.0,2.0,40.0,14.0,22.0,28.0,157.0,0.0,48.0,29.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0
13185,351168,54.0,0.0,51.0,19.0,1.0,1.0,19.0,432.0,22.0,4.0,6.0,6.0,336.0,58.0,55.0,8.0,1382.0,2.0,112.0,13.0,0.0,417.0,33.0,8.0,35.0,0.0,0.0,95.0,44.0
13187,99804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,8.0,2.0,2.0,0.0,23.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
13189,64422,2.0,0.0,6.0,0.0,20.0,1.0,2.0,9.0,5.0,0.0,0.0,0.0,16.0,8.0,11.0,5.0,86.0,0.0,16.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
13191,42984,6.0,0.0,6.0,5.0,0.0,0.0,5.0,11.0,4.0,0.0,0.0,1.0,136.0,22.0,17.0,9.0,193.0,0.0,13.0,10.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0
13193,38859,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0
13195,89403,45.0,0.0,24.0,5.0,2.0,0.0,0.0,33.0,5.0,3.0,11.0,0.0,23.0,13.0,44.0,14.0,229.0,0.0,19.0,23.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,32.0,9.0
13197,24885,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,14.0,0.0,18.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13199,62661,25.0,2.0,21.0,4.0,9.0,1.0,1.0,53.0,6.0,8.0,9.0,0.0,31.0,6.0,25.0,1.0,348.0,0.0,16.0,10.0,0.0,34.0,6.0,0.0,0.0,0.0,1.0,16.0,7.0
13201,16881,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13205,65913,21.0,0.0,15.0,9.0,2.0,0.0,1.0,37.0,3.0,3.0,2.0,0.0,64.0,14.0,11.0,3.0,255.0,0.0,52.0,24.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,12.0,14.0
13207,82986,5.0,0.0,8.0,0.0,0.0,1.0,4.0,31.0,1.0,2.0,1.0,0.0,25.0,0.0,7.0,3.0,134.0,0.0,32.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
13209,27144,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13211,56868,3.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,15.0,0.0,9.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
13213,119781,23.0,0.0,3.0,8.0,0.0,0.0,1.0,25.0,2.0,4.0,7.0,0.0,59.0,1.0,103.0,13.0,319.0,0.0,51.0,7.0,0.0,80.0,1.0,0.0,1.0,0.0,0.0,3.0,9.0
13215,583068,368.0,3.0,161.0,163.0,20.0,7.0,177.0,1354.0,19.0,27.0,130.0,42.0,1334.0,148.0,295.0,27.0,3108.0,42.0,612.0,106.0,0.0,1169.0,71.0,26.0,25.0,0.0,0.0,80.0,237.0
13217,331962,23.0,4.0,34.0,10.0,24.0,2.0,10.0,371.0,18.0,9.0,18.0,12.0,100.0,6.0,34.0,15.0,480.0,5.0,115.0,24.0,2.0,131.0,14.0,0.0,8.0,0.0,9.0,9.0,24.0
13219,120312,7.0,1.0,6.0,0.0,2.0,1.0,2.0,113.0,4.0,3.0,0.0,2.0,38.0,8.0,4.0,25.0,183.0,0.0,5.0,34.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13221,45177,19.0,0.0,4.0,2.0,1.0,0.0,3.0,10.0,9.0,2.0,9.0,6.0,77.0,14.0,37.0,6.0,262.0,0.0,11.0,7.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
13223,500205,85.0,3.0,27.0,16.0,125.0,0.0,4.0,180.0,4.0,5.0,3.0,15.0,101.0,69.0,50.0,6.0,599.0,2.0,142.0,24.0,2.0,417.0,21.0,0.0,41.0,0.0,12.0,73.0,33.0
13225,80238,17.0,1.0,11.0,4.0,8.0,0.0,9.0,31.0,7.0,2.0,3.0,0.0,89.0,12.0,30.0,7.0,834.0,0.0,25.0,12.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,16.0,9.0
13227,96831,10.0,0.0,5.0,10.0,0.0,0.0,0.0,11.0,2.0,0.0,6.0,3.0,15.0,3.0,28.0,2.0,140.0,0.0,29.0,7.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0
13229,58296,7.0,0.0,7.0,3.0,2.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0,43.0,14.0,61.0,9.0,134.0,0.0,42.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0
13231,56118,13.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,12.0,1.0,7.0,5.0,85.0,0.0,10.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
13233,127221,30.0,0.0,21.0,3.0,8.0,0.0,0.0,107.0,5.0,1.0,1.0,2.0,39.0,7.0,83.0,3.0,329.0,0.0,110.0,26.0,1.0,129.0,7.0,0.0,1.0,0.0,1.0,12.0,12.0
13235,32847,15.0,3.0,4.0,1.0,1.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,7.0,1.0,3.0,0.0,128.0,0.0,10.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0
13237,65592,12.0,0.0,7.0,4.0,6.0,0.0,0.0,23.0,1.0,8.0,13.0,0.0,17.0,4.0,7.0,0.0,77.0,0.0,10.0,4.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,12.0,9.0
13239,6750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13241,50565,12.0,0.0,7.0,4.0,3.0,0.0,0.0,51.0,1.0,7.0,7.0,21.0,31.0,9.0,25.0,7.0,98.0,0.0,11.0,10.0,1.0,66.0,2.0,3.0,1.0,3.0,1.0,3.0,11.0
13243,20187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13245,604245,22.0,1.0,13.0,10.0,10.0,6.0,16.0,57.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,46.0,1.0,44.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
13247,273516,16.0,0.0,9.0,3.0,1.0,4.0,16.0,185.0,5.0,2.0,1.0,0.0,112.0,11.0,7.0,14.0,499.0,1.0,89.0,2.0,0.0,174.0,18.0,0.0,44.0,0.0,1.0,17.0,8.0
13249,15774,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,33.0,0.0,1.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
13251,41565,9.0,2.0,14.0,5.0,1.0,2.0,3.0,23.0,2.0,0.0,1.0,1.0,12.0,7.0,5.0,7.0,154.0,0.0,7.0,13.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,11.0,2.0
13253,24771,16.0,1.0,6.0,1.0,3.0,1.0,0.0,15.0,0.0,0.0,0.0,3.0,49.0,9.0,0.0,18.0,37.0,0.0,23.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
13255,198855,151.0,1.0,50.0,3.0,0.0,6.0,12.0,408.0,44.0,25.0,8.0,103.0,397.0,47.0,7.0,158.0,3217.0,0.0,85.0,18.0,0.0,479.0,32.0,3.0,4.0,0.0,12.0,109.0,75.0
13257,77985,20.0,0.0,4.0,0.0,1.0,0.0,1.0,114.0,3.0,1.0,6.0,4.0,35.0,8.0,58.0,4.0,305.0,0.0,85.0,42.0,0.0,63.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0
13259,18630,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13261,88056,47.0,0.0,17.0,6.0,35.0,1.0,13.0,182.0,7.0,1.0,2.0,0.0,101.0,11.0,8.0,3.0,810.0,0.0,113.0,11.0,0.0,97.0,11.0,0.0,0.0,0.0,0.0,12.0,12.0
13263,18291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13265,4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13267,76056,2.0,0.0,13.0,2.0,2.0,0.0,1.0,44.0,1.0,3.0,1.0,1.0,38.0,7.0,15.0,50.0,224.0,0.0,14.0,17.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
13269,23829,3.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,9.0,3.0,1.0,0.0,40.0,0.0,11.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
13271,47433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13273,25482,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,142.0,0.0,3.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13275,133089,35.0,2.0,47.0,19.0,2.0,7.0,21.0,177.0,8.0,8.0,12.0,5.0,133.0,28.0,73.0,27.0,443.0,7.0,153.0,18.0,0.0,220.0,34.0,2.0,5.0,0.0,0.0,65.0,12.0
13277,121710,19.0,0.0,10.0,15.0,2.0,0.0,0.0,40.0,3.0,3.0,15.0,1.0,66.0,20.0,20.0,6.0,251.0,3.0,19.0,2.0,0.0,43.0,5.0,0.0,0.0,0.0,1.0,26.0,11.0
13279,80439,15.0,1.0,6.0,1.0,1.0,0.0,1.0,101.0,6.0,10.0,0.0,3.0,46.0,3.0,6.0,7.0,126.0,0.0,35.0,4.0,0.0,55.0,3.0,1.0,0.0,0.0,0.0,6.0,8.0
13281,36045,15.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,3.0,5.0,15.0,0.0,15.0,4.0,35.0,1.0,87.0,0.0,8.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
13283,20376,2.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,4.0,0.0,162.0,26.0,6.0,10.0,39.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13285,211020,23.0,0.0,22.0,6.0,4.0,1.0,9.0,214.0,36.0,18.0,50.0,1.0,134.0,14.0,67.0,2.0,390.0,1.0,117.0,17.0,1.0,178.0,9.0,0.0,1.0,0.0,0.0,16.0,18.0
13287,23367,4.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13289,24261,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,44.0,4.0,4.0,2.0,21.0,0.0,11.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
13291,72984,7.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0,2.0,5.0,1.0,9.0,1.0,13.0,1.0,232.0,0.0,6.0,6.0,0.0,17.0,2.0,0.0,2.0,1.0,0.0,2.0,5.0
13293,78252,22.0,0.0,7.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,52.0,7.0,22.0,2.0,292.0,0.0,44.0,9.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0
13295,207429,74.0,1.0,35.0,16.0,0.0,0.0,0.0,180.0,1.0,0.0,27.0,1.0,48.0,1.0,118.0,2.0,821.0,0.0,75.0,32.0,0.0,171.0,15.0,0.0,2.0,0.0,0.0,10.0,4.0
13297,284013,46.0,0.0,28.0,5.0,8.0,2.0,7.0,288.0,20.0,4.0,127.0,0.0,160.0,27.0,97.0,10.0,1297.0,4.0,169.0,27.0,0.0,200.0,15.0,0.0,19.0,0.0,10.0,20.0,44.0
13299,106689,65.0,1.0,32.0,15.0,2.0,1.0,8.0,142.0,7.0,15.0,12.0,2.0,126.0,30.0,141.0,16.0,329.0,7.0,63.0,18.0,0.0,115.0,9.0,0.0,3.0,0.0,0.0,11.0,21.0
13301,15546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13303,60834,7.0,1.0,1.0,1.0,0.0,0.0,2.0,46.0,3.0,4.0,1.0,1.0,22.0,7.0,8.0,1.0,98.0,0.0,8.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
13305,89232,8.0,0.0,14.0,1.0,0.0,0.0,1.0,119.0,0.0,0.0,3.0,0.0,31.0,2.0,11.0,4.0,121.0,0.0,49.0,14.0,0.0,27.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0
13307,7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13309,23652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13311,90909,11.0,1.0,10.0,1.0,9.0,0.0,0.0,45.0,1.0,2.0,3.0,0.0,39.0,5.0,50.0,4.0,207.0,0.0,30.0,8.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
13313,312348,148.0,1.0,34.0,12.0,1.0,4.0,6.0,421.0,43.0,12.0,91.0,37.0,268.0,9.0,163.0,69.0,1481.0,37.0,76.0,30.0,0.0,155.0,13.0,0.0,3.0,0.0,23.0,78.0,20.0
13315,26250,4.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
13317,29367,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0
13319,26901,6.0,0.0,6.0,3.0,2.0,2.0,2.0,12.0,2.0,2.0,3.0,0.0,66.0,5.0,41.0,4.0,243.0,0.0,34.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0
13321,60327,38.0,0.0,10.0,6.0,0.0,2.0,0.0,21.0,6.0,2.0,5.0,0.0,39.0,4.0,13.0,0.0,301.0,0.0,8.0,26.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,5.0,4.0
15001,603990,34.0,0.0,27.0,18.0,4.0,3.0,7.0,131.0,3.0,7.0,0.0,2.0,44.0,13.0,104.0,4.0,839.0,6.0,47.0,0.0,0.0,114.0,8.0,10.0,91.0,0.0,0.0,18.0,14.0
15003,2924706,348.0,27.0,152.0,42.0,25.0,61.0,186.0,1549.0,11.0,17.0,24.0,1.0,292.0,103.0,559.0,10.0,5333.0,52.0,458.0,3.0,0.0,2611.0,102.0,69.0,1302.0,0.0,3.0,76.0,100.0
15007,216495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15009,502425,165.0,12.0,133.0,197.0,3.0,30.0,38.0,387.0,23.0,20.0,44.0,0.0,279.0,157.0,365.0,0.0,4933.0,120.0,115.0,5.0,0.0,548.0,17.0,38.0,112.0,0.0,0.0,68.0,107.0
16001,1448037,580.0,26.0,155.0,107.0,46.0,155.0,53.0,1561.0,352.0,148.0,210.0,14.0,2515.0,465.0,1581.0,43.0,7013.0,71.0,648.0,127.0,0.0,1777.0,91.0,1.0,140.0,0.0,7.0,280.0,123.0
16003,12921,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,9.0,0.0,10.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16005,264177,103.0,4.0,78.0,18.0,2.0,11.0,9.0,422.0,4.0,6.0,14.0,1.0,130.0,70.0,208.0,9.0,1346.0,14.0,194.0,25.0,0.0,402.0,8.0,0.0,0.0,0.0,0.0,97.0,28.0
16007,18261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,32.0,22.0,6.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
16009,27777,16.0,1.0,22.0,4.0,1.0,2.0,3.0,42.0,11.0,5.0,2.0,3.0,164.0,98.0,21.0,45.0,339.0,0.0,49.0,39.0,0.0,70.0,15.0,0.0,9.0,9.0,0.0,24.0,10.0
16011,139506,62.0,2.0,31.0,13.0,0.0,3.0,4.0,40.0,4.0,2.0,15.0,1.0,99.0,21.0,54.0,80.0,744.0,0.0,87.0,17.0,0.0,103.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0
16013,68613,31.0,0.0,7.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,5.0,0.0,60.0,3.0,12.0,0.0,151.0,0.0,5.0,2.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0
16015,23256,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,4.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
16017,136302,32.0,0.0,23.0,1.0,4.0,4.0,1.0,78.0,1.0,0.0,1.0,0.0,92.0,22.0,109.0,2.0,570.0,1.0,3.0,3.0,0.0,76.0,8.0,0.0,2.0,0.0,0.0,17.0,9.0
16019,357003,88.0,1.0,42.0,12.0,1.0,1.0,4.0,307.0,11.0,18.0,22.0,0.0,150.0,39.0,141.0,4.0,1955.0,0.0,115.0,9.0,1.0,261.0,8.0,0.0,13.0,0.0,0.0,55.0,21.0
16021,36384,1.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,2.0,0.0,14.0,2.0,10.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0
16023,7761,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16025,3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16027,662409,243.0,2.0,141.0,13.0,0.0,18.0,9.0,504.0,5.0,6.0,10.0,0.0,630.0,140.0,562.0,13.0,2029.0,3.0,301.0,181.0,0.0,521.0,35.0,12.0,7.0,0.0,0.0,81.0,39.0
16029,21306,5.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,0.0,47.0,2.0,9.0,9.0,31.0,0.0,9.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
16031,72210,16.0,0.0,11.0,2.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0,22.0,6.0,17.0,1.0,266.0,0.0,4.0,5.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
16033,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16035,26403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16037,12870,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16039,82206,49.0,2.0,10.0,4.0,1.0,3.0,0.0,29.0,1.0,1.0,6.0,0.0,68.0,22.0,98.0,2.0,345.0,0.0,2.0,5.0,0.0,64.0,9.0,0.0,11.0,0.0,0.0,3.0,0.0
