Fips Code,Living Wage,Poverty Wage,Minimum Wage
47940,27.2,10.44,7.25
48001,25.4,10.44,7.25
48003,26.94,10.44,7.25
48005,25.52,10.44,7.25
48007,25.84,10.44,7.25
48009,25.46,10.44,7.25
48011,26.05,10.44,7.25
48013,25.87,10.44,7.25
48015,26.65,10.44,7.25
48017,24.99,10.44,7.25
48019,27.25,10.44,7.25
48021,29.3,10.44,7.25
48023,24.99,10.44,7.25
48025,25.9,10.44,7.25
48027,25.47,10.44,7.25
48029,27.25,10.44,7.25
48031,25.73,10.44,7.25
48033,25.17,10.44,7.25
48035,24.99,10.44,7.25
48037,25.51,10.44,7.25
48039,27.34,10.44,7.25
48041,26.49,10.44,7.25
48043,25.33,10.44,7.25
48045,24.99,10.44,7.25
48047,24.99,10.44,7.25
48049,25.09,10.44,7.25
48051,26.49,10.44,7.25
48053,25.72,10.44,7.25
48055,29.3,10.44,7.25
48057,25.67,10.44,7.25
48059,25.99,10.44,7.25
48060,28.6,10.44,11.8
48061,25.3,10.44,7.25
48063,24.99,10.44,7.25
48065,26.05,10.44,7.25
48067,24.99,10.44,7.25
48069,24.99,10.44,7.25
48071,27.55,10.44,7.25
48073,25.02,10.44,7.25
48075,25.35,10.44,7.25
48077,25.46,10.44,7.25
48079,24.99,10.44,7.25
48081,24.99,10.44,7.25
48083,24.99,10.44,7.25
48085,29.01,10.44,7.25
48087,24.99,10.44,7.25
48089,24.99,10.44,7.25
48091,27.25,10.44,7.25
48093,24.99,10.44,7.25
48095,25.84,10.44,7.25
48097,25.75,10.44,7.25
48099,25.47,10.44,7.25
48101,25.14,10.44,7.25
48103,24.99,10.44,7.25
48105,24.99,10.44,7.25
48107,25.96,10.44,7.25
48109,25.02,10.44,7.25
48111,25.22,10.44,7.25
48113,29.01,10.44,7.25
48115,24.99,10.44,7.25
48117,25.7,10.44,7.25
48119,24.99,10.44,7.25
48121,29.01,10.44,7.25
48123,25.17,10.44,7.25
48125,24.99,10.44,7.25
48127,25.17,10.44,7.25
48129,24.99,10.44,7.25
48131,24.99,10.44,7.25
48133,24.99,10.44,7.25
48135,28.01,10.44,7.25
48137,25.17,10.44,7.25
48139,29.01,10.44,7.25
48140,25.54,10.44,7.25
48141,25.75,10.44,7.25
48143,25.5,10.44,7.25
48145,24.99,10.44,7.25
48147,25.18,10.44,7.25
48149,25.25,10.44,7.25
48151,24.99,10.44,7.25
48153,24.99,10.44,7.25
48155,25.17,10.44,7.25
48157,27.55,10.44,7.25
48159,24.99,10.44,7.25
48161,24.99,10.44,7.25
48163,24.99,10.44,7.25
48165,24.99,10.44,7.25
48167,27.55,10.44,7.25
48169,24.99,10.44,7.25
48171,26.47,10.44,7.25
48173,25.17,10.44,7.25
48175,26.92,10.44,7.25
48177,24.99,10.44,7.25
48179,25.41,10.44,7.25
48181,26.34,10.44,7.25
48183,26.36,10.44,7.25
48185,24.99,10.44,7.25
48187,27.25,10.44,7.25
48189,24.99,10.44,7.25
48191,24.99,10.44,7.25
48193,24.99,10.44,7.25
48195,25.23,10.44,7.25
48197,24.99,10.44,7.25
48199,25.95,10.44,7.25
48201,27.55,10.44,7.25
48203,25.47,10.44,7.25
48205,25.48,10.44,7.25
48207,24.99,10.44,7.25
48209,29.3,10.44,7.25
48211,25.85,10.44,7.25
48213,25.54,10.44,7.25
48215,25.19,10.44,7.25
48217,25.25,10.44,7.25
48219,24.99,10.44,7.25
48221,27.4,10.44,7.25
48223,25.27,10.44,7.25
48225,24.99,10.44,7.25
48227,26.2,10.44,7.25
48229,25.47,10.44,7.25
48231,29.01,10.44,7.25
48233,25.39,10.44,7.25
48235,26.66,10.44,7.25
48237,25.32,10.44,7.25
48239,25.61,10.44,7.25
48241,25.41,10.44,7.25
48243,26.63,10.44,7.25
48245,25.95,10.44,7.25
48247,24.99,10.44,7.25
48249,25.75,10.44,7.25
48251,28.02,10.44,7.25
48253,25.99,10.44,7.25
48255,25.46,10.44,7.25
48257,29.01,10.44,7.25
48259,28.41,10.44,7.25
48260,25.61,10.44,8.75
48261,25.17,10.44,7.25
48263,24.99,10.44,7.25
48265,25.55,10.44,7.25
48267,25.11,10.44,7.25
48269,26.82,10.44,7.25
48271,25.61,10.44,7.25
48273,25.55,10.44,7.25
48275,24.99,10.44,7.25
48277,25.02,10.44,7.25
48279,24.99,10.44,7.25
48281,25.33,10.44,7.25
48283,25.04,10.44,7.25
48285,25.08,10.44,7.25
48287,25.75,10.44,7.25
48289,24.99,10.44,7.25
48291,27.55,10.44,7.25
48293,25.23,10.44,7.25
48295,24.99,10.44,7.25
48297,24.99,10.44,7.25
48299,25.71,10.44,7.25
48300,26.48,10.44,13.5
48301,25.17,10.44,7.25
48303,25.96,10.44,7.25
48305,24.99,10.44,7.25
48307,25.4,10.44,7.25
48309,26.24,10.44,7.25
48311,25.17,10.44,7.25
48313,25.92,10.44,7.25
48315,24.99,10.44,7.25
48317,24.99,10.44,7.25
48319,26.1,10.44,7.25
48321,25.18,10.44,7.25
48323,24.99,10.44,7.25
48325,25.66,10.44,7.25
48327,24.99,10.44,7.25
48329,29.25,10.44,7.25
48331,24.99,10.44,7.25
48333,24.99,10.44,7.25
48335,24.99,10.44,7.25
48337,25.86,10.44,7.25
48339,27.55,10.44,7.25
48341,25.25,10.44,7.25
48343,24.99,10.44,7.25
48345,24.99,10.44,7.25
48347,25.68,10.44,7.25
48349,25.51,10.44,7.25
48351,24.99,10.44,7.25
48353,24.99,10.44,7.25
48355,26.9,10.44,7.25
48357,25.14,10.44,7.25
48359,26.82,10.44,7.25
48361,25.95,10.44,7.25
48363,25.37,10.44,7.25
48365,25.17,10.44,7.25
48367,28.02,10.44,7.25
48369,24.99,10.44,7.25
48371,25.86,10.44,7.25
48373,25.11,10.44,7.25
48375,26.05,10.44,7.25
48377,24.99,10.44,7.25
48379,24.99,10.44,7.25
48381,26.05,10.44,7.25
48383,25.48,10.44,7.25
48385,25.6,10.44,7.25
48387,24.99,10.44,7.25
48389,25.19,10.44,7.25
48391,25.11,10.44,7.25
48393,25.17,10.44,7.25
48395,26.49,10.44,7.25
48397,29.01,10.44,7.25
48399,24.99,10.44,7.25
48401,25.69,10.44,7.25
48403,24.99,10.44,7.25
48405,25.08,10.44,7.25
48407,24.99,10.44,7.25
48409,26.9,10.44,7.25
48411,24.99,10.44,7.25
48413,25.17,10.44,7.25
48415,25.81,10.44,7.25
48417,24.99,10.44,7.25
48419,24.99,10.44,7.25
48421,24.99,10.44,7.25
48423,26.39,10.44,7.25
48425,26.1,10.44,7.25
48427,24.99,10.44,7.25
48429,24.99,10.44,7.25
48431,25.17,10.44,7.25
48433,25.17,10.44,7.25
48435,24.99,10.44,7.25
48437,24.99,10.44,7.25
48439,28.02,10.44,7.25
48441,25.99,10.44,7.25
48443,25.67,10.44,7.25
48445,24.99,10.44,7.25
48447,24.99,10.44,7.25
48449,24.99,10.44,7.25
48451,26.66,10.44,7.25
48453,29.3,10.44,7.25
48455,25.61,10.44,7.25
48457,24.99,10.44,7.25
48459,26.36,10.44,7.25
48461,24.99,10.44,7.25
48463,24.99,10.44,7.25
48465,24.99,10.44,7.25
48467,25.34,10.44,7.25
48469,26.92,10.44,7.25
48471,26.23,10.44,7.25
48473,27.55,10.44,7.25
48475,25.15,10.44,7.25
48477,25.98,10.44,7.25
48479,25.98,10.44,7.25
48481,25.01,10.44,7.25
48483,24.99,10.44,7.25
48485,25.46,10.44,7.25
48487,24.99,10.44,7.25
48489,24.99,10.44,7.25
48491,29.3,10.44,7.25
48493,27.25,10.44,7.25
48495,24.99,10.44,7.25
48497,27.29,10.44,7.25
48499,25.27,10.44,7.25
48501,24.99,10.44,7.25
48503,24.99,10.44,7.25
48505,24.99,10.44,7.25
48507,24.99,10.44,7.25
48540,25.9,10.44,8.75
48620,26.86,10.44,7.25
48660,25.46,10.44,7.25
48700,24.52,10.44,7.25
48900,27.69,10.44,7.25
49001,26.09,10.44,7.25
49003,26.68,10.44,7.25
49005,26.11,10.44,7.25
49007,26.09,10.44,7.25
49009,26.59,10.44,7.25
49011,28.3,10.44,7.25
49013,26.93,10.44,7.25
49015,26.09,10.44,7.25
49017,26.09,10.44,7.25
49019,26.61,10.44,7.25
49020,28.58,10.44,7.25
49021,26.09,10.44,7.25
49023,27.6,10.44,7.25
49025,26.59,10.44,7.25
49027,26.09,10.44,7.25
49029,28.3,10.44,7.25
49031,26.09,10.44,7.25
49033,26.59,10.44,7.25
49035,29.38,10.44,7.25
49037,26.09,10.44,7.25
49039,26.22,10.44,7.25
49041,26.09,10.44,7.25
49043,29.95,10.44,7.25
49045,27.79,10.44,7.25
49047,27.69,10.44,7.25
49049,27.6,10.44,7.25
49051,28.84,10.44,7.25
49053,27.84,10.44,7.25
49055,26.09,10.44,7.25
49057,28.3,10.44,7.25
49180,26.43,10.44,7.25
49340,27.4,10.44,12.75
49420,26.21,10.44,13.5
49620,25.53,10.44,7.25
49660,25.12,10.44,8.7
49700,30.96,10.44,12
49740,26.73,10.44,12
50001,29,10.44,10.96
50003,28.08,10.44,10.96
50005,27.65,10.44,10.96
50007,32.72,10.44,10.96
50009,26.82,10.44,10.96
50011,32.72,10.44,10.96
50013,32.72,10.44,10.96
50015,28.86,10.44,10.96
50017,28.47,10.44,10.96
50019,26.96,10.44,10.96
50021,28.13,10.44,10.96
50023,29.21,10.44,10.96
50025,28.73,10.44,10.96
50027,28.68,10.44,10.96
51001,27.06,10.44,7.25
51003,30.41,10.44,7.25
51005,26.69,10.44,7.25
51007,28.98,10.44,7.25
51009,27.27,10.44,7.25
51011,27.27,10.44,7.25
51013,33.58,10.44,7.25
51015,27.82,10.44,7.25
51017,26.63,10.44,7.25
51019,27.27,10.44,7.25
51021,26.51,10.44,7.25
51023,27.43,10.44,7.25
51025,27.27,10.44,7.25
51027,26.51,10.44,7.25
51029,26.76,10.44,7.25
51031,27.27,10.44,7.25
51033,28.98,10.44,7.25
51035,26.51,10.44,7.25
51036,28.98,10.44,7.25
51037,26.51,10.44,7.25
51041,28.98,10.44,7.25
51043,33.58,10.44,7.25
51045,27.43,10.44,7.25
51047,28.63,10.44,7.25
51049,28.52,10.44,7.25
51051,26.51,10.44,7.25
51053,28.98,10.44,7.25
51057,28.2,10.44,7.25
51059,33.58,10.44,7.25
51061,33.58,10.44,7.25
51063,26.51,10.44,7.25
51065,30.41,10.44,7.25
51067,26.53,10.44,7.25
51069,28.74,10.44,7.25
51071,26.64,10.44,7.25
51073,29.51,10.44,7.25
51075,28.98,10.44,7.25
51077,26.51,10.44,7.25
51079,30.41,10.44,7.25
51081,27.26,10.44,7.25
51083,26.51,10.44,7.25
51085,28.98,10.44,7.25
51087,28.98,10.44,7.25
51089,26.51,10.44,7.25
51091,26.51,10.44,7.25
51093,29.51,10.44,7.25
51095,29.51,10.44,7.25
51097,27.73,10.44,7.25
51099,29.34,10.44,7.25
51101,28.98,10.44,7.25
51103,28.51,10.44,7.25
51105,26.51,10.44,7.25
51107,33.58,10.44,7.25
51109,28.31,10.44,7.25
51111,26.51,10.44,7.25
51113,28.25,10.44,7.25
51115,29.51,10.44,7.25
51117,26.71,10.44,7.25
51119,28.32,10.44,7.25
51121,28.49,10.44,7.25
51125,30.41,10.44,7.25
51127,28.98,10.44,7.25
51131,27.48,10.44,7.25
51133,26.84,10.44,7.25
51135,26.98,10.44,7.25
51137,27.79,10.44,7.25
51139,26.69,10.44,7.25
51141,26.51,10.44,7.25
51143,26.51,10.44,7.25
51145,28.98,10.44,7.25
51147,27.87,10.44,7.25
51149,28.98,10.44,7.25
51153,33.58,10.44,7.25
51155,26.56,10.44,7.25
51157,29.2,10.44,7.25
51159,27.76,10.44,7.25
51161,27.43,10.44,7.25
51163,27.1,10.44,7.25
51165,27.85,10.44,7.25
51167,26.51,10.44,7.25
51169,26.51,10.44,7.25
51171,27.4,10.44,7.25
51173,26.51,10.44,7.25
51175,27.25,10.44,7.25
51177,33.58,10.44,7.25
51179,33.58,10.44,7.25
51181,26.78,10.44,7.25
51183,28.98,10.44,7.25
51185,26.54,10.44,7.25
51187,28.66,10.44,7.25
51191,26.51,10.44,7.25
51193,27.67,10.44,7.25
51195,26.51,10.44,7.25
51197,26.54,10.44,7.25
51199,29.51,10.44,7.25
51510,33.58,10.44,7.25
51520,26.51,10.44,7.25
51530,27.1,10.44,7.25
51540,30.41,10.44,7.25
51550,29.51,10.44,7.25
51570,28.98,10.44,7.25
51580,26.69,10.44,7.25
51590,26.51,10.44,7.25
51595,27.26,10.44,7.25
51600,33.58,10.44,7.25
51610,33.58,10.44,7.25
51620,27.25,10.44,7.25
51630,33.58,10.44,7.25
51640,26.51,10.44,7.25
51650,29.51,10.44,7.25
51660,27.85,10.44,7.25
51670,28.98,10.44,7.25
51678,27.1,10.44,7.25
51680,27.27,10.44,7.25
51683,33.58,10.44,7.25
51685,33.58,10.44,7.25
51690,26.51,10.44,7.25
51700,29.51,10.44,7.25
51710,29.51,10.44,7.25
51720,26.51,10.44,7.25
51730,28.98,10.44,7.25
51735,29.51,10.44,7.25
51740,29.51,10.44,7.25
51750,28.49,10.44,7.25
51760,28.98,10.44,7.25
51770,27.43,10.44,7.25
51775,27.43,10.44,7.25
51790,27.82,10.44,7.25
51800,29.51,10.44,7.25
51810,29.51,10.44,7.25
51820,27.82,10.44,7.25
51830,29.51,10.44,7.25
51840,28.74,10.44,7.25
53001,24.71,10.44,13.5
53003,25.24,10.44,13.5
53005,26.72,10.44,13.5
53007,26.48,10.44,13.5
53009,26.4,10.44,13.5
53011,29.44,10.44,13.5
53013,26.13,10.44,13.5
53015,26.01,10.44,13.5
53017,26.48,10.44,13.5
53019,24.92,10.44,13.5
53021,26.72,10.44,13.5
53023,24.33,10.44,13.5
53025,25.09,10.44,13.5
53027,25.15,10.44,13.5
53029,27.05,10.44,13.5
53031,26.26,10.44,13.5
53033,33.49,10.44,13.5
53035,28.11,10.44,13.5
53037,26.19,10.44,13.5
53039,25.69,10.44,13.5
53041,25.84,10.44,13.5
53043,24.29,10.44,13.5
53045,26.44,10.44,13.5
53047,24.99,10.44,13.5
53049,25.51,10.44,13.5
53051,25,10.44,13.5
53053,28.86,10.44,13.5
53055,27.68,10.44,13.5
53057,27.52,10.44,13.5
53059,29.44,10.44,13.5
53061,33.49,10.44,13.5
53063,25.52,10.44,13.5
53065,24.32,10.44,13.5
53067,27.27,10.44,13.5
53069,24.8,10.44,13.5
53071,26.41,10.44,13.5
53073,27.3,10.44,13.5
53075,25.32,10.44,13.5
53077,26.21,10.44,13.5
54001,25.86,10.44,8.75
54003,27.94,10.44,8.75
54005,25.94,10.44,8.75
54007,25.86,10.44,8.75
54009,26.1,10.44,8.75
54011,26.91,10.44,8.75
54013,25.9,10.44,8.75
54015,27.08,10.44,8.75
54017,26.01,10.44,8.75
54019,25.89,10.44,8.75
54021,25.86,10.44,8.75
54023,25.86,10.44,8.75
54025,26.36,10.44,8.75
54027,28.49,10.44,8.75
54029,26.1,10.44,8.75
54031,25.86,10.44,8.75
54033,26.69,10.44,8.75
54035,25.86,10.44,8.75
54037,27.57,10.44,8.75
54039,27.08,10.44,8.75
54041,26.17,10.44,8.75
54043,26.07,10.44,8.75
54045,25.86,10.44,8.75
54047,25.86,10.44,8.75
54049,26.93,10.44,8.75
54051,26.4,10.44,8.75
54053,25.86,10.44,8.75
54055,25.86,10.44,8.75
54057,26.23,10.44,8.75
54059,26.08,10.44,8.75
54061,27.43,10.44,8.75
54063,25.86,10.44,8.75
54065,26.52,10.44,8.75
54067,25.86,10.44,8.75
54069,26.4,10.44,8.75
54071,25.86,10.44,8.75
54073,26.17,10.44,8.75
54075,25.86,10.44,8.75
54077,27.43,10.44,8.75
54079,27.68,10.44,8.75
54081,26.52,10.44,8.75
54083,26,10.44,8.75
54085,25.86,10.44,8.75
54087,25.86,10.44,8.75
54089,25.86,10.44,8.75
54091,25.99,10.44,8.75
54093,25.86,10.44,8.75
54095,26.03,10.44,8.75
54097,26.19,10.44,8.75
54099,26.91,10.44,8.75
54101,26.19,10.44,8.75
54103,25.86,10.44,8.75
54105,26.52,10.44,8.75
54107,26.52,10.44,8.75
54109,25.86,10.44,8.75
55001,26.55,10.44,7.25
55003,26.41,10.44,7.25
55005,26.44,10.44,7.25
55007,26.71,10.44,7.25
55009,27,10.44,7.25
55011,26.63,10.44,7.25
55013,26.51,10.44,7.25
55015,26.91,10.44,7.25
55017,26.76,10.44,7.25
55019,26.22,10.44,7.25
55021,27.67,10.44,7.25
55023,26.22,10.44,7.25
55025,29.63,10.44,7.25
55027,27.01,10.44,7.25
55029,26.94,10.44,7.25
55031,26.96,10.44,7.25
55033,26.76,10.44,7.25
55035,26.76,10.44,7.25
55037,26.22,10.44,7.25
55039,26.65,10.44,7.25
55041,26.22,10.44,7.25
55043,26.23,10.44,7.25
55045,26.97,10.44,7.25
55047,26.22,10.44,7.25
55049,27.3,10.44,7.25
55051,26.22,10.44,7.25
55053,26.22,10.44,7.25
55055,27.54,10.44,7.25
55057,26.61,10.44,7.25
55059,28.58,10.44,7.25
55061,27,10.44,7.25
55063,27.05,10.44,7.25
55065,26.22,10.44,7.25
55067,26.22,10.44,7.25
55069,26.22,10.44,7.25
55071,26.26,10.44,7.25
55073,26.68,10.44,7.25
55075,26.29,10.44,7.25
55077,26.71,10.44,7.25
55078,26.22,10.44,7.25
55079,27.72,10.44,7.25
55081,27.16,10.44,7.25
55083,26.22,10.44,7.25
55085,26.64,10.44,7.25
55087,26.91,10.44,7.25
55089,27.72,10.44,7.25
55091,26.22,10.44,7.25
55093,29.84,10.44,7.25
55095,27.13,10.44,7.25
55097,26.73,10.44,7.25
55099,26.22,10.44,7.25
55101,27.32,10.44,7.25
55103,26.37,10.44,7.25
55105,27.07,10.44,7.25
55107,26.22,10.44,7.25
55109,29.84,10.44,7.25
55111,27.13,10.44,7.25
55113,26.93,10.44,7.25
55115,26.22,10.44,7.25
55117,26.35,10.44,7.25
55119,26.22,10.44,7.25
55121,26.44,10.44,7.25
55123,26.39,10.44,7.25
55125,26.43,10.44,7.25
55127,27.57,10.44,7.25
55129,26.58,10.44,7.25
55131,27.72,10.44,7.25
55133,27.72,10.44,7.25
55135,26.33,10.44,7.25
55137,26.22,10.44,7.25
55139,26.75,10.44,7.25
55141,26.52,10.44,7.25
56001,25.41,10.44,7.25
56003,24.84,10.44,7.25
56005,26.5,10.44,7.25
56007,25.91,10.44,7.25
56009,25.54,10.44,7.25
56011,25.59,10.44,7.25
56013,25.52,10.44,7.25
56015,25.42,10.44,7.25
56017,25.31,10.44,7.25
56019,26.55,10.44,7.25
56021,26.42,10.44,7.25
56023,25.77,10.44,7.25
56025,26.25,10.44,7.25
56027,24.84,10.44,7.25
56029,25.75,10.44,7.25
56031,24.84,10.44,7.25
56033,25.89,10.44,7.25
56035,25.31,10.44,7.25
56037,25.72,10.44,7.25
56039,28.51,10.44,7.25
56041,24.84,10.44,7.25
56043,24.84,10.44,7.25
56045,26.02,10.44,7.25
