,fips_state_county_code,Living Wage,Poverty Wage,Minimum Wage,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",total_crime_10k,less_than_hs_10k,hs_diploma_only_10k,some_college_or_associates_10k,bachelors_or_higher_10k,Employed_2019_10k,Unemployed_2019_10k
1229,26021,25.14,10.44,9.65,50659.0,85.10971069,-0.426470588,154316.0,-0.015923425,-0.050310479,0,0,1,0,0,0,0,0,0,284.1571839601856,719.7568625417973,1958.3192928795459,2357.694600689494,1938.813862464035,4606.975297441613,188.12048005391534
1230,26023,24.89,10.44,9.65,52255.0,87.79106903,-0.432835821,44862.0,-0.008530764,-0.02007383,0,0,0,0,0,1,0,0,0,179.43916900717758,733.3600820293344,2804.823681512193,2245.553029289822,973.4296286389371,4158.307699166333,165.1731978066069
1231,26025,25.33,10.44,9.65,50205.0,84.34696198,-0.365079365,134310.0,-0.013485523,-0.026675653,0,0,1,0,0,0,0,0,0,265.0584468766287,607.4752438388803,2498.4736802918624,2251.9544337726156,1427.667336758246,4468.617377708287,186.5832774923684
1232,26027,25.42,10.44,9.65,55029.0,92.45153046,-0.388059701,51589.0,-0.013462605,0.009846142,0,1,0,0,0,0,0,0,0,150.61350287852062,877.512648045126,2363.294500765667,2521.4677547539204,1366.182713369129,4604.469945143344,199.07344588962764
1233,26029,25.02,10.44,9.65,58831.0,98.83908844,-0.43902439,26054.0,0.004046399,-0.001264998,0,0,0,0,0,0,1,0,0,181.1622015813311,442.5424119137177,2198.1269670683964,2458.355722729715,2299.4549781223614,4726.337606509557,225.30129730559605
1234,26031,24.76,10.44,9.65,47876.0,80.43412781,-0.205607477,25579.0,-0.02191037,-0.03131864,0,0,0,0,0,0,1,0,0,206.41932835529144,752.5704679620001,2897.29856522929,2393.369560967981,1574.7292701043825,3758.160991438289,350.6782907854099
1235,26033,24.76,10.44,9.65,49610.0,83.34733582,-0.357894737,36785.0,-0.045041537,-0.045611395,0,0,0,0,0,0,1,0,0,191.65420687780343,704.3631915182818,2414.57115672149,2453.173848035884,1503.3301617507136,4107.380725839337,268.3158896289248
1236,26035,24.76,10.44,9.65,42480.0,71.36856842,-0.404040404,30856.0,-0.002263468,-0.012892287,0,0,0,0,0,1,0,0,0,194.7757324345346,1126.847290640394,2663.0152968628468,2569.354420534094,918.7840290381124,3596.707285455017,227.50842623800884
1237,26037,26.03,10.44,9.65,72666.0,122.0825882,-0.42,79128.0,0.049693561,0.222714981,0,1,0,0,0,0,0,0,0,95.54140127388534,373.5719340814882,1822.995652613487,2427.9648164998484,2185.0672328379333,5071.150540895764,153.0431705590941
1238,26039,24.88,10.44,9.65,49114.0,82.51403046,-0.421052632,12988.0,-0.077163564,-0.087665074,0,0,0,0,0,0,1,0,0,353.4031413612566,812.288266091777,2663.99753618725,3021.2503849707423,1562.9812134277795,4070.6806282722514,236.3720357252849
1239,26041,24.76,10.44,9.65,48880.0,82.12089539,-0.4,36903.0,-0.004478135,-0.042177118,0,0,0,0,0,0,0,0,1,206.75825813619488,423.54280139826034,2423.1092323117364,2822.8057339511693,1502.8588461642687,4406.416822480557,237.6500555510392
1240,26043,24.94,10.44,9.65,53751.0,90.3044281,-0.397058824,25947.0,-0.00844543,-0.055579821,0,0,0,0,0,0,1,0,0,89.02763325239913,359.5791420973523,2376.3826261224804,2584.1137703780787,1844.5292326665897,4536.555285774849,195.78371295332795
1241,26045,26.03,10.44,9.65,65891.0,110.7002487,-0.421052632,109175.0,0.013140434,0.052583373,0,1,0,0,0,0,0,0,0,145.72933363865354,401.8319212273872,1946.8742844057704,2730.6617815433938,1952.003663842455,5095.030913670712,175.13166933821847
1242,26047,25.35,10.44,9.65,59456.0,99.88911438,-0.447916667,34112.0,0.043371873,0.085159854,0,0,0,0,0,0,1,0,0,193.48030018761727,434.15806754221387,1741.6158536585367,2526.09052532833,2360.4596622889308,4920.262664165103,274.9765478424015
1243,26049,25.26,10.44,9.65,50554.0,84.93330383,-0.3875,406211.0,-0.045982761,-0.068778326,0,1,0,0,0,0,0,0,0,175.49992491586886,645.4773504410269,2175.790414341315,2598.674088097073,1458.5523287158644,4248.506318145003,216.78388817634186
1244,26051,24.76,10.44,9.65,46458.0,78.05181122,-0.397849462,25386.0,-0.011910322,-0.025190078,0,0,0,0,0,1,0,0,0,323.80051997163787,967.0684629323249,2918.143858819822,2539.5887497045615,998.5818955329709,3686.283778460569,218.23052075947373
1245,26053,24.76,10.44,9.65,39030.0,65.57239532,-0.438202247,14380.0,-0.124611919,-0.172374101,0,0,0,0,0,0,1,0,0,187.76077885952716,506.25869262865086,2992.3504867872048,2963.8386648122396,1559.1098748261475,3969.4019471488177,207.23226703755213
1246,26055,26.16,10.44,9.65,65041.0,109.2722015,-0.433333333,95238.0,0.09486584,0.22642457,0,0,0,0,0,0,0,0,1,318.4653184653185,335.68533568533564,1674.5416745416744,2461.6224616224617,2519.89751989752,5052.3950523950525,177.34517734517732
1247,26057,24.76,10.44,9.65,51046.0,85.7598877,-0.394366197,41761.0,-0.016833035,-0.012485516,0,0,0,0,0,1,0,0,0,123.79971743971647,601.9970786140179,2735.087761308398,2386.197648523742,1039.0076865975432,4138.071406336056,184.62201575632767
1248,26059,24.84,10.44,9.65,50015.0,84.02775574,-0.414285714,45746.0,-0.020176491,-0.017060593,0,0,0,0,0,1,0,0,0,302.10291610195424,807.7208936300441,2657.2815109517774,2183.3602937961787,1185.0216412363923,4301.14108337341,182.74821842346873
1249,26061,24.76,10.44,9.65,45006.0,75.61238098,-0.38961039,37361.0,0.020012013,0.037430928,0,0,0,0,0,0,0,0,1,57.81429833248575,407.10901742458714,1877.358743074329,1533.6848585423302,1847.9162763309334,4143.358047161479,205.56194962661598
1250,26063,24.76,10.44,9.65,49126.0,82.53418732,-0.376811594,31407.0,-0.051663748,-0.129710707,0,0,0,0,0,0,1,0,0,82.78409271818384,801.0952972267329,3060.1458273633266,2314.4521921864552,1172.3501130321267,4702.773267106059,211.0994364313688
1251,26065,26.03,10.44,9.65,54704.0,91.90551758,-0.451612903,284900.0,0.014257997,0.019652194,0,1,0,0,0,0,0,0,0,208.8803088803089,436.3636363636364,1360.1263601263602,1987.188487188487,2404.4226044226043,5126.746226746227,182.8009828009828
1252,26067,25.14,10.44,9.65,59582.0,100.1007996,-0.467741935,66804.0,0.045364213,0.085555501,0,0,0,0,0,0,0,1,0,265.85234417100776,617.9270702353152,2559.726962457338,2288.0366445123045,1072.989641338842,4396.7427100173645,151.9370097598946
1253,26069,24.76,10.44,9.65,43605.0,73.25862885,-0.408163265,25237.0,-0.025109128,-0.077021541,0,0,0,0,0,0,1,0,0,223.48139636248365,857.0749296667592,2961.9209890240522,2691.6828466140987,1232.3176288782342,3801.5611998256527,235.76494829020882
1254,26071,24.76,10.44,9.65,46814.0,78.64990997,-0.379310345,11631.0,-0.015740036,-0.11409856,0,0,0,0,0,0,1,0,0,166.79563236179175,664.6032155446652,3139.8847906456886,2299.0284584300575,1385.0915656435388,4163.012638638123,238.15665033101195
1255,26073,24.81,10.44,9.65,46677.0,78.4197464,-0.372881356,64394.0,-0.084154684,0.01670456,0,0,0,0,0,0,0,1,0,335.2796844426499,514.1783395968569,1914.4640805043948,1842.2523837624624,1749.8524707270863,5193.340994502593,200.3292232195546
1256,26075,25.35,10.44,9.65,56001.0,94.08454132,-0.447761194,160366.0,0.000736359,0.012245465,0,0,1,0,0,0,0,0,0,190.501727298804,634.2366835862963,2240.1880697903543,2473.903445867578,1521.9560255914596,4484.6787972512875,169.98615666662508
1257,26077,25.65,10.44,9.65,56739.0,95.32441711,-0.428571429,261670.0,0.045296028,0.096679827,0,1,0,0,0,0,0,0,0,222.34111667367293,404.5935720564069,1381.7021439217333,2061.3367982573473,2444.3382886842205,4962.6246799403825,164.74949363702373
1258,26079,24.76,10.44,9.65,47620.0,80.00402832,-0.421052632,17939.0,0.045822888,0.08294597,0,0,0,0,0,0,1,0,0,137.13138970957132,899.7157032164557,2986.7885612352975,2359.1058587435195,842.8563465076091,4202.575394392107,244.71821171748704
1259,26081,26.52,10.44,9.65,66560.0,111.8241959,-0.44,657974.0,0.09185194,0.145456033,0,1,0,0,0,0,0,0,0,175.93400347126178,603.640873347579,1569.256535972546,2007.5717277582398,2323.3896780115933,5345.180812615697,155.12771021347348
1260,26083,24.76,10.44,9.65,47318.0,79.49665833,-0.401785714,2046.0,-0.051020408,-0.108885017,0,0,0,0,1,0,0,0,0,9.775171065493646,298.14271749755625,2947.2140762463346,2414.4672531769306,2663.7341153470184,4110.459433040079,293.2551319648094
1261,26085,24.76,10.44,9.65,38044.0,63.91586304,-0.446428571,12096.0,0.048271081,0.072911123,0,0,0,0,1,0,0,0,0,46.29629629629629,1328.53835978836,3069.6097883597886,2269.345238095238,897.8174603174604,2925.760582010582,191.7989417989418
1262,26087,26.62,10.44,9.65,66415.0,111.5805893,-0.421052632,88619.0,0.003396778,0.007640966,1,0,0,0,0,0,0,0,0,128.52774235773367,642.7515544070685,2523.1609474266243,2597.8627608075017,1287.9856464189395,4423.994854376601,259.4251797018698
1263,26089,25.3,10.44,9.65,72888.0,122.4555664,-0.447761194,22301.0,0.027317118,0.055668639,0,0,0,0,1,0,0,0,0,40.35693466660688,325.54593964396213,1621.003542442043,2198.107708174521,3355.9033227209543,4524.012376126631,173.08640868122504
1264,26091,24.94,10.44,9.65,55466.0,93.18571472,-0.40625,99423.0,-0.004695071,0.004577145,0,0,0,0,0,0,0,1,0,226.80868611890608,626.5149915009606,2535.429427798397,2272.210655482132,1445.440189895698,4495.237520493246,177.22257425344236
1265,26093,26.83,10.44,9.65,87827.0,147.5538483,-0.46031746,193866.0,0.071278189,0.235263758,1,0,0,0,0,0,0,0,0,54.93485190801894,330.9502439829573,1770.0370358907699,2329.856705146854,2427.037231902448,5234.956103700494,183.06459100615888
1266,26095,24.76,10.44,9.65,45464.0,76.38184357,-0.270588235,5339.0,-0.194842407,-0.240324417,0,0,0,0,0,0,1,0,0,320.2846975088968,1037.6474995317476,3298.3704813635513,2972.4667540737964,1650.1217456452518,3985.76512455516,262.2213897733658
1267,26097,24.76,10.44,9.65,44986.0,75.57878113,-0.196428571,10834.0,-0.025105732,-0.092705804,0,0,0,0,0,0,1,0,0,135.68395791028246,719.9556950341517,2631.5303673620083,2585.379361270076,1798.9662174635407,4358.501015322135,431.97341702049107
1268,26099,26.62,10.44,9.65,65051.0,109.2890015,-0.455696203,881217.0,0.047847863,0.118125412,1,0,0,0,0,0,0,0,0,124.28266817367346,700.4517615978812,2068.0150292152784,2463.2525246335467,1730.1981237311581,4913.375479592427,222.55585173685935
1269,26101,24.76,10.44,9.65,50047.0,84.08151245,-0.364705882,25032.0,0.012089112,0.021714286,0,0,0,0,0,0,1,0,0,197.74688398849472,743.8478747203579,2608.6609140300416,2488.8143176733784,1487.6957494407159,3935.7622243528285,224.51262384148288
1270,26103,25.04,10.44,9.65,54913.0,92.2566452,-0.314285714,66017.0,-0.015802734,0.021397407,0,0,0,0,0,0,0,0,1,220.852204735144,339.6094945241377,2079.7673326567397,2096.884135904388,2218.8224245270158,4686.974567156944,234.03062847448385
1271,26105,24.84,10.44,9.65,49869.0,83.7824707,-0.36,29052.0,0.012088486,0.027189478,0,0,0,0,0,0,1,0,0,237.5051631557208,570.0123915737298,2491.7389508467572,2497.590527330304,1666.6666666666665,4474.390747624949,225.8020101886273
1272,26107,24.76,10.44,9.65,47705.0,80.14683533,-0.417721519,39714.0,-0.072059442,-0.02054406,0,0,0,0,0,1,0,0,0,314.24686508536035,663.2421815984288,2442.967215591479,2137.533363549378,1536.234073626429,4431.182958150778,211.26051266555874
1273,26109,24.76,10.44,9.65,49189.0,82.64002991,-0.434782609,23502.0,-0.021931832,-0.071910911,0,0,0,0,0,0,1,0,0,396.9874904263467,547.612969109012,3106.5441239043485,2467.4495787592546,1190.5369755765466,4501.744532380223,183.38864777465747
1274,26111,25.41,10.44,9.65,69859.0,117.3666916,-0.393442623,83494.0,-0.001614273,0.008418179,0,0,1,0,0,0,0,0,0,55.81239370493688,402.7834335401346,2022.780080005749,2107.217285074377,2458.619781062112,4636.620595491891,176.65940067549764
1275,26113,25.0,10.44,9.65,51317.0,86.21517944,-0.397435897,15052.0,0.013670954,0.040005528,0,0,0,0,1,0,0,0,0,217.9112410310922,727.4780760031889,2905.261759234653,2332.5803879883074,969.9707680042519,4392.771724687749,215.9181504119054
1276,26115,25.73,10.44,9.65,64341.0,108.0961685,-0.37704918,154809.0,0.018339572,0.060778819,0,0,1,0,0,0,0,0,0,46.89649826560472,582.847250482853,2395.144985110685,2423.3733180887416,1394.0403981680652,4709.093140579682,186.29407850964736
1277,26117,25.01,10.44,9.65,52089.0,87.51218414,-0.473684211,66614.0,0.051656089,0.087220499,0,1,0,0,0,0,0,0,0,243.49235896358124,750.4428498513827,2678.5660671930827,2310.3251568739306,882.9975680787823,4083.2257483411895,169.63401086858616
1278,26119,24.76,10.44,9.65,40126.0,67.41372681,-0.369230769,9153.0,-0.062672811,-0.112737495,0,0,0,0,1,0,0,0,0,58.99705014749262,1054.299136895007,3466.622965148039,2448.377581120944,1103.463345351251,3002.294329727958,267.6718015951054
1279,26121,25.24,10.44,9.65,50730.0,85.22898865,-0.454545455,175824.0,0.021116454,0.032994924,0,0,1,0,0,0,0,0,0,264.24151424151427,588.031213031213,2289.5622895622896,2526.958776958777,1327.2932022932025,4212.792337792338,183.25143325143324
1280,26123,24.76,10.44,9.65,51772.0,86.97960663,-0.430555556,49978.0,0.031324804,0.044297714,0,0,0,0,0,1,0,0,0,297.1307375245108,802.9532994517588,2724.398735443595,2099.9239665452797,1122.4938973148185,4494.577614150226,193.88530953619593
1281,26125,26.62,10.44,9.65,81257.0,136.5159149,-0.453125,1274395.0,0.059909578,0.067023291,1,0,0,0,0,0,0,0,0,79.25329273890749,406.03580522522446,1290.8007328967863,1963.8652066274583,3277.994656287886,5165.148953032615,187.1005457491594
1282,26127,24.76,10.44,9.65,52319.0,87.89859009,-0.425742574,26659.0,0.003349642,-0.00737238,0,0,0,0,0,1,0,0,0,292.20901009040097,865.3737949660526,2463.7083161408905,2130.6125511084438,1324.130687572677,4261.975317903897,264.4510296710304
1283,26129,24.76,10.44,9.65,41347.0,69.46507263,-0.336734694,20770.0,-0.042813033,-0.040380706,0,0,0,0,1,0,0,0,0,335.0987000481464,1064.0346653827635,2883.9672604718344,2679.3452094366876,917.1882522869523,3618.1993259508904,252.76841598459313
1284,26131,24.76,10.44,9.65,45531.0,76.49440765,-0.412280702,5816.0,-0.142182891,-0.255980555,0,0,0,0,1,0,0,0,0,53.30123796423658,629.2984869325998,3619.325997248968,2718.3631361760663,1380.6740027510316,3340.784044016506,238.9958734525447
1285,26133,24.76,10.44,9.65,47343.0,79.53865814,-0.529411765,22891.0,-0.027074124,-0.013276434,0,0,0,0,1,0,0,0,0,295.31256825826745,805.9936219474903,3118.692936088419,2191.2542047092743,1010.4407845878293,4727.185356690402,194.8363985845966
1286,26135,24.76,10.44,9.65,44594.0,74.92019653,-0.415254237,8219.0,-0.048726852,-0.125545271,0,0,0,0,1,0,0,0,0,177.63718213894637,1237.3768098308797,2792.3105000608343,2645.0906436306122,792.0671614551649,3387.27339092347,249.42207081153424
1287,26137,25.24,10.44,9.65,52392.0,88.0212326,-0.395061728,25091.0,0.038362854,0.076404976,0,0,0,0,0,0,1,0,0,224.78179426886132,553.5849507791638,2298.0351520465506,2453.867920768403,1636.0447969391414,4409.947790044239,225.18034354947991
1288,26139,25.63,10.44,9.65,69827.0,117.3129272,-0.4375,296200.0,0.122816062,0.242381917,0,1,0,0,0,0,0,0,0,148.61580013504388,422.5185685347738,1700.742741390952,1847.434166103984,2050.3376097231603,5320.695476029709,147.23160027008777
1289,26141,24.76,10.44,9.65,47339.0,79.53193665,-0.421875,12982.0,-0.029455742,-0.099785036,0,0,0,0,0,0,1,0,0,102.44954552457249,798.0280388229858,2924.0486827915574,2560.468340779541,1368.818363888461,3528.732090586967,281.1585271914959
1290,26143,24.76,10.44,9.65,42546.0,71.47945404,-0.365217391,23459.0,-0.040492454,-0.078304259,0,0,0,0,0,0,1,0,0,92.0755360416045,810.349972292084,3095.613623769129,2906.7735197578754,1249.4138710089944,3068.3319834605054,242.12455773903406
1291,26145,25.18,10.44,9.65,48471.0,81.43375397,-0.373333333,190124.0,-0.050182596,-0.094867437,0,0,1,0,0,0,0,0,0,241.6317771559614,737.2030885106562,2309.1245713323933,2447.4027476804613,1447.1608003197914,4354.000547011424,212.5454966232564
1292,26147,26.62,10.44,9.65,60208.0,101.1525116,-0.473684211,160383.0,-0.016296614,-0.023495817,1,0,0,0,0,0,0,0,0,160.7402280790358,648.7595318705849,2394.455771496979,2681.269211824196,1309.4280565895388,4531.340603430538,238.4292599589732
1293,26149,24.76,10.44,9.65,54024.0,90.76307678,-0.293103448,60939.0,-0.005807978,-0.023585586,0,0,0,0,0,0,0,1,0,251.3989399235301,873.8246443164476,2454.913930323766,2301.974105252794,1085.1835441999376,4435.090828533452,191.66707691297853
1294,26151,24.76,10.44,9.65,49917.0,83.86310577,-0.458823529,40611.0,-0.058055388,-0.087618791,0,0,0,0,0,1,0,0,0,37.67452168131787,841.1514121789663,2975.548496712713,2385.5605624091995,1023.860530398168,4596.29164512078,223.5847430499126
1295,26153,24.76,10.44,9.65,50256.0,84.43264771,-0.372727273,8047.0,-0.051620507,-0.095842697,0,0,0,0,0,0,1,0,0,164.0362868149621,720.7655026718031,3376.4135702746366,2369.8272648191873,1196.7192742637008,3818.814465018019,282.0927053560333
1296,26155,24.76,10.44,9.65,55633.0,93.46627808,-0.447368421,68094.0,-0.036151059,-0.050226655,0,0,0,0,0,0,0,1,0,226.89223720151557,549.5344670602402,2629.6002584662374,2670.2793197638557,1202.161717625635,4709.372338238318,205.010720474638
1297,26157,24.76,10.44,9.65,52342.0,87.93723297,-0.418604651,53323.0,-0.043173213,-0.084787944,0,0,0,0,0,1,0,0,0,164.4693659396508,758.5844757421751,3017.6471691390207,2380.9613112540555,958.3106726928343,4259.887853271571,223.16823884627644
1298,26159,25.65,10.44,9.65,58733.0,98.67443848,-0.456790123,75587.0,-0.008799077,-0.008552053,0,1,0,0,0,0,0,0,0,371.49245240583696,882.4268723457737,2139.7859420270684,2328.5750195139376,1487.0281926786352,4468.493259422917,208.10456824586237
1299,26161,27.66,10.44,9.65,76728.0,128.9069519,-0.428571429,372258.0,0.079662752,0.153151311,0,1,0,0,0,0,0,0,0,117.28424909605702,290.739218498998,900.5313519118461,1523.1103159636598,3444.4659349161066,5197.282529858324,149.224462603893
1300,26163,26.62,10.44,9.65,50753.0,85.26763153,-0.458333333,1793561.0,-0.014843039,-0.129837763,1,0,0,0,0,0,0,0,0,187.442746580685,890.8088434126299,1982.3133977600985,2139.6930464032166,1577.3425046597245,4281.159101920704,234.221194595556
1301,26165,24.89,10.44,9.65,53146.0,89.28799438,-0.488372093,33673.0,0.028654346,0.104938474,0,0,0,0,0,0,1,0,0,363.792949841119,712.4402340153832,2497.549965848009,2394.7970183826806,1248.7749829240045,4218.5133489739555,194.8148368128768
1302,27001,27.37,10.44,10.0,51936.0,69.68562317,-0.117647059,15697.0,-0.031168991,0.031272584,0,0,0,1,0,0,0,0,0,144.6136204370262,690.5778174173408,2905.650761291967,2864.2415748232147,1423.2018857106455,4351.149901255017,279.6712747658788
1303,27003,30.63,10.44,10.0,83363.0,111.8531036,-0.285714286,363887.0,0.099874865,0.220425672,1,0,0,0,0,0,0,0,0,141.6923385556505,394.54555947313315,1829.5240005825985,2332.8395903123774,2000.2912992220113,5298.375594621407,163.97947714537756
1304,27005,27.28,10.44,10.0,61311.0,82.26462555,-0.204081633,35183.0,0.082420625,0.17253216,0,0,0,0,0,1,0,0,0,221.69797913765169,454.480857232186,2090.2140238183215,2422.760992524799,1653.0710854674132,5130.0343916095835,206.34965750504503
1305,27007,27.56,10.44,10.0,54638.0,73.31105804,-0.222222222,46228.0,0.04018721,0.166254604,0,0,0,0,0,0,1,0,0,616.7257938911482,485.2037726053474,1712.3821060828934,2168.166479190101,1802.3708574889677,5049.1044388682185,219.7802197802198
1306,27009,27.63,10.44,10.0,63395.0,85.06085205,-0.269230769,41379.0,0.076148865,0.208428246,0,0,1,0,0,0,0,0,0,108.50914715193696,536.0206868218179,1931.414485608642,2475.4102322434087,1523.961429710723,5099.929916141037,202.51818555305832
1307,27011,26.97,10.44,10.0,52692.0,70.69999695,-0.088888889,5166.0,-0.019548301,-0.11176066,0,0,0,0,1,0,0,0,0,149.05149051490514,518.7766163375919,3174.6031746031745,2276.4227642276423,1087.8823073945025,4612.853271389857,195.50909794812236
1308,27013,28.48,10.44,10.0,60408.0,81.05301666,-0.228571429,69112.0,0.079655695,0.235665373,0,0,1,0,0,0,0,0,0,387.77636300497744,308.0507003125362,1490.4792221321914,1871.8891075355946,1960.5857159393447,5717.241578886445,159.1619400393564
1309,27015,26.97,10.44,10.0,62904.0,84.4020462,-0.255319149,25912.0,0.000733789,-0.037301233,0,0,0,0,0,1,0,0,0,100.3396109910466,433.7758567459092,2418.5705464649586,2354.893485643717,1484.2543995060203,5345.399814757641,196.4340845940105
1310,27017,27.72,10.44,10.0,65749.0,88.21935272,-0.185185185,36207.0,0.023201266,0.141996531,0,1,0,0,0,0,0,0,0,68.21885270803989,414.83690998978096,2216.1460491065263,2738.144557682216,1524.8432623525837,4720.634131521529,215.15176623304887
1311,27019,30.63,10.44,10.0,101891.0,136.7132263,-0.27027027,106922.0,0.174424991,0.522173028,1,0,0,0,0,0,0,0,0,114.00834253006865,240.36213314378705,1128.2991339481118,1797.010905145807,3034.9226538972334,5393.932025214643,149.54826883148462
1312,27021,27.38,10.44,10.0,54267.0,72.81327057,-0.260273973,30066.0,0.052473133,0.107484898,0,0,0,0,1,0,0,0,0,287.70039246989955,552.7838754739573,2293.288099514402,2603.9380030599345,1645.380163639992,4527.705714095656,258.7640524180137
1313,27023,26.97,10.44,10.0,54984.0,73.7753067,-0.173913043,12598.0,0.012619564,-0.026203911,0,0,0,0,0,0,1,0,0,51.595491347833,696.142244800762,2231.306556596285,2374.980155580251,1242.260676297825,5260.358787109065,207.96951897126527
1314,27025,30.63,10.44,10.0,84811.0,113.7959747,-0.229166667,56621.0,0.050735799,0.377103804,1,0,0,0,0,0,0,0,0,138.64114021299517,363.8226099856943,2290.3163137351867,2670.3873121280094,1457.7630207873403,5142.614930856043,196.21695130781865
1315,27027,27.85,10.44,10.0,64874.0,87.04531097,-0.142857143,65318.0,0.10710351,0.275069787,0,0,1,0,0,0,0,0,0,281.0863774151076,301.7544934015126,1398.3894179246151,2186.6866713616464,2017.66741173949,5359.778315318901,164.5794421139655
1316,27029,26.97,10.44,10.0,54896.0,73.65723419,-0.242990654,8524.0,-0.019666475,0.010910816,0,0,0,1,0,0,0,0,0,99.7184420459878,984.2796809009855,2465.9784138901923,2416.7057719380573,1206.0065696855936,4808.775222900047,423.51008916001877
1317,27031,26.97,10.44,10.0,58664.0,78.71298218,-0.275862069,5600.0,0.081916538,0.084430674,0,0,0,0,1,0,0,0,0,92.85714285714286,221.42857142857142,1835.7142857142858,2500.0,3089.285714285714,5330.357142857143,233.92857142857142
1318,27033,26.97,10.44,10.0,53725.0,72.08603668,-0.333333333,11517.0,-0.014546077,-0.055209188,0,0,0,0,0,0,1,0,0,155.4224190327342,720.6737865763654,2441.608057653903,2265.346878527394,1353.6511244247633,4948.337240600851,185.81227750282193
1319,27035,27.86,10.44,10.0,60384.0,81.02081299,-0.3,66123.0,0.057968,0.202564336,0,0,0,0,0,0,0,1,0,258.76018934410115,410.90089681351424,2077.038246903498,2738.9864343723066,1713.473375376193,4667.0598732664885,206.88716482918198
1320,27037,30.63,10.44,10.0,89075.0,119.5172348,-0.282051282,439882.0,0.103700395,0.235890909,1,0,0,0,0,0,0,0,0,167.18119859416842,319.8585075088319,1321.5589635402223,2094.402589785442,2730.2549320044923,5367.2121159765575,155.49624672071147
1321,27039,29.18,10.44,10.0,86436.0,115.9763336,-0.23255814,20867.0,0.038831085,0.176599944,0,0,1,0,0,0,0,0,0,153.83140844395456,334.97867446206925,2168.974936502612,2337.6623376623374,1678.7271768821586,5503.9056884075335,188.81487516173863
1322,27041,27.67,10.44,10.0,67592.0,90.69221497,-0.184210526,39006.0,0.083229193,0.188917337,0,0,0,0,0,1,0,0,0,238.68122852894427,336.8712505768343,2004.0506588729938,2750.3461005999075,1792.0319950776802,5224.068092088396,166.89740039993848
1323,27043,26.97,10.44,10.0,54193.0,72.713974,-0.245283019,13921.0,-0.043427472,-0.139616811,0,0,0,0,0,1,0,0,0,133.61109115724446,522.2325982328856,2673.6585015444293,2573.8093527763813,1315.2790747791107,4836.577832052295,204.00833273471736
1324,27045,26.97,10.44,10.0,62716.0,84.14979553,-0.288888889,21228.0,0.017348797,0.005446881,0,0,1,0,0,0,0,0,0,17.429809685321274,611.927642736009,2316.751460335406,2362.445826267194,1508.856227623893,5246.372715281703,176.1824006029772
1325,27047,27.14,10.44,10.0,56716.0,76.09923553,-0.227272727,30895.0,-0.011518157,-0.051835257,0,0,0,0,0,0,1,0,0,250.2022981064897,789.7718077358796,2467.3895452338566,2581.971192749636,1207.9624534714355,5030.91115067163,174.78556400712088
1326,27049,27.48,10.44,10.0,71497.0,95.93178558,-0.25,47582.0,0.030292532,0.07800358,0,0,0,0,0,0,0,1,0,214.5769408599891,386.91101677104785,2253.3731242906983,2440.6288092135683,1787.2304653020049,5499.97898364928,169.60195031734688
1327,27051,26.97,10.44,10.0,55247.0,74.12818909,-0.156862745,6074.0,0.009305417,-0.03372574,0,0,0,0,1,0,0,0,0,4.939084622983208,493.9084622983207,2321.3697728021075,2844.9127428383276,1307.2110635495553,5207.441554165295,235.42970036219953
1328,27053,30.63,10.44,10.0,82323.0,110.4576721,-0.307692308,1281565.0,0.112059353,0.148189062,1,0,0,0,0,0,0,0,0,239.76934451237355,449.2710084935216,1105.531127956834,1812.596317783335,3375.685197395372,5372.579619449658,149.58273673204246
1329,27055,27.81,10.44,10.0,64920.0,87.10703278,-0.311111111,18843.0,-0.009670468,-0.044714829,0,0,1,0,0,0,0,0,0,232.4470625696545,343.3635832935308,2421.058217905854,2553.2027808735343,1756.0897946186913,5337.260521148437,173.53924534309823
1330,27057,27.03,10.44,10.0,56064.0,75.22441101,-0.184615385,21344.0,0.044840415,0.165447199,0,0,0,0,0,0,1,0,0,350.4497751124438,499.43778110944527,2239.9737631184407,2470.9520239880057,1962.612443778111,4425.131184407796,246.907796101949
1331,27059,30.63,10.44,10.0,77963.0,104.607605,-0.25,41135.0,0.087767083,0.315057545,1,0,0,0,0,0,0,0,0,157.2869818889024,492.5246140756047,2278.8379725294762,2590.7378145131884,1217.4547222559866,5037.316154126656,206.3935821076942
