fips_state_county_code,less_than_hs,hs_diploma_only,some_college_or_associates,bachelors_or_higher,Living Wage,Poverty Wage,Minimum Wage,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             "
28077,1563,2871,2613,1503,26.43,10.44,7.25,4326.0,326.0,43668.0,95.07925415,-0.166666667,12016.0,-0.070616444,-0.089765927,0,0,0,1,0,0,0,0,0
28079,3151,5380,4086,2102,25.78,10.44,7.25,7605.0,457.0,41007.0,89.28540039,-0.208333333,21275.0,-0.106280193,0.016483516,0,0,0,0,0,1,0,0,0
28081,9232,14625,18808,13774,26.37,10.44,7.25,39691.0,1853.0,50803.0,110.6144409,-0.383561644,83343.0,0.00522253,0.101488158,0,0,0,0,0,0,0,0,1
28083,3272,6794,4447,3290,25.78,10.44,7.25,9172.0,766.0,29687.0,64.63813019,-0.393700787,28339.0,-0.123093109,-0.253273959,0,0,0,0,0,0,0,0,1
28085,3175,8752,7573,3757,25.78,10.44,7.25,13833.0,842.0,45062.0,98.11444092,-0.149253731,34907.0,0.001089793,0.051700762,0,0,0,0,0,1,0,0,0
28087,5491,12570,12033,9215,26.02,10.44,7.25,24415.0,1382.0,49251.0,107.2352371,-0.386363636,58879.0,-0.015055454,-0.044110007,0,0,0,0,0,0,0,0,1
28089,5703,11737,18184,33429,27.58,10.44,7.25,51578.0,2418.0,70824.0,154.2065887,-0.150943396,109145.0,0.146444965,0.460895986,0,1,0,0,0,0,0,0,0
28091,3137,6670,5068,2091,25.78,10.44,7.25,9465.0,564.0,38402.0,83.61347961,-0.325301205,24441.0,-0.097718547,-0.046242098,0,0,0,0,0,1,0,0,0
28093,4389,9484,7217,3374,25.84,10.44,7.25,13631.0,852.0,43107.0,93.85778046,-0.329545455,33752.0,-0.091320267,-0.034194638,1,0,0,0,0,0,0,0,0
28095,4712,8910,6996,4144,25.78,10.44,7.25,14800.0,867.0,42464.0,92.45776367,-0.460784314,34180.0,-0.075941496,-0.100431624,0,0,0,0,0,0,1,0,0
28097,1586,2392,1816,1388,25.78,10.44,7.25,3715.0,242.0,38475.0,83.77242279,-0.344086022,9822.0,-0.100961098,-0.194323681,0,0,0,0,0,0,1,0,0
28099,3664,6625,6140,2155,25.78,10.44,7.25,9745.0,626.0,41795.0,91.00112915,-0.130434783,29087.0,-0.019847688,0.014367916,0,0,0,0,0,0,1,0,0
28101,2024,4234,5190,2248,25.89,10.44,7.25,7911.0,484.0,42962.0,93.54206848,-0.134328358,21291.0,-0.019751381,-0.02486947,0,0,0,0,0,0,1,0,0
28103,2019,2058,1781,1085,25.78,10.44,7.25,3502.0,281.0,32916.0,71.66870117,-0.412698413,10285.0,-0.109138155,-0.180151455,0,0,0,0,0,0,1,0,0
28105,2401,5604,6816,11011,26.75,10.44,7.25,21504.0,1308.0,41631.0,90.6440506,-0.208333333,51788.0,0.086362778,0.206616962,0,0,0,0,0,0,0,0,1
28107,4397,8283,6583,3362,25.83,10.44,7.25,11842.0,854.0,40655.0,88.51898956,-0.373831776,33208.0,-0.043190135,-0.031356649,0,0,0,0,0,1,0,0,0
28109,6125,11491,13869,6290,26.57,10.44,7.25,22507.0,1282.0,45874.0,99.8824234,-0.194029851,56145.0,0.005570083,0.15719939,0,0,0,0,0,1,0,0,0
28111,1394,3306,2604,878,26.97,10.44,7.25,4012.0,299.0,43106.0,93.85559845,-0.25,11511.0,-0.060326531,-0.049541739,0,0,1,0,0,0,0,0,0
28113,4283,9137,7800,4228,26.0,10.44,7.25,13598.0,973.0,35044.0,76.3020401,-0.202380952,40324.0,-0.001980002,0.035089971,0,0,0,0,0,1,0,0,0
28115,4838,5994,6040,3721,25.87,10.44,7.25,14347.0,668.0,48910.0,106.492775,-0.362318841,31184.0,0.040958707,0.163104696,0,0,0,0,0,0,1,0,0
28117,3370,5835,5634,2095,25.78,10.44,7.25,10829.0,566.0,43465.0,94.63726044,-0.342105263,25008.0,-0.010602944,-0.022437651,0,0,0,0,0,0,1,0,0
28119,1386,1502,1449,498,25.78,10.44,7.25,2140.0,195.0,29318.0,63.83469772,-0.363636364,6176.0,-0.248935911,-0.389783618,0,0,0,0,0,1,0,0,0
28121,11072,27971,35423,30489,27.58,10.44,7.25,74263.0,3134.0,67284.0,146.4988708,-0.14893617,157031.0,0.108842865,0.360718526,0,1,0,0,0,0,0,0,0
28123,4797,6920,4633,2102,25.78,10.44,7.25,12265.0,584.0,41532.0,90.42849731,-0.181818182,27990.0,-0.009694311,-0.016341592,0,0,0,0,0,1,0,0,0
28125,658,816,878,571,25.78,10.44,7.25,1346.0,138.0,31138.0,67.79742432,-0.162162162,3800.0,-0.227013832,-0.422141119,0,0,0,1,0,0,0,0,0
28127,3699,5483,6086,2957,26.42,10.44,7.25,10225.0,573.0,47664.0,103.7798309,-0.184615385,25949.0,-0.056502927,-0.06097561,0,1,0,0,0,0,0,0,0
28129,2284,4307,3063,1339,25.78,10.44,7.25,6463.0,364.0,46296.0,100.8012543,-0.086206897,14209.0,-0.138378509,-0.120893399,0,0,0,1,0,0,0,0,0
28131,2150,4334,3698,1906,25.78,10.44,7.25,6495.0,431.0,47187.0,102.7412491,-0.279069767,18333.0,0.030754526,0.348808122,0,0,0,0,0,1,0,0,0
28133,4398,5642,4770,2687,25.78,10.44,7.25,6785.0,696.0,32948.0,71.7383728,-0.261904762,25971.0,-0.118132428,-0.24463382,0,0,0,0,0,0,1,0,0
28135,3003,2833,2997,1009,25.78,10.44,7.25,5072.0,310.0,31915.0,69.48919678,-0.382978723,12715.0,-0.173169463,-0.146415145,0,0,0,0,0,0,1,0,0
28137,3167,6599,5908,2944,26.05,10.44,7.25,11536.0,702.0,50188.0,109.2753906,-0.337209302,28064.0,-0.028456692,0.105491216,1,0,0,0,0,0,0,0,0
28139,2886,5182,4080,2176,25.78,10.44,7.25,9085.0,499.0,44696.0,97.31754303,-0.380952381,21815.0,-0.018756747,0.04427956,0,0,0,0,0,1,0,0,0
28141,2678,5308,4108,1553,25.78,10.44,7.25,8248.0,453.0,43341.0,94.36727142,-0.333333333,18850.0,-0.037921707,-0.015922736,0,0,0,1,0,0,0,0,0
28143,1098,2231,2217,1128,26.71,10.44,7.25,4057.0,279.0,33993.0,74.01367188,-0.462184874,9782.0,-0.092410466,0.058658009,1,0,0,0,0,0,0,0,0
28145,4175,6413,5919,2546,25.78,10.44,7.25,13785.0,615.0,49320.0,107.3854752,-0.306451613,27777.0,0.023697206,0.095999053,0,0,0,0,0,1,0,0,0
28147,1778,4251,2278,1397,25.78,10.44,7.25,4606.0,368.0,35465.0,77.21868896,-0.229166667,13884.0,-0.100951888,-0.084229272,0,0,0,0,1,0,0,0,0
28149,4044,9590,10736,7050,26.04,10.44,7.25,19279.0,1251.0,46606.0,101.4762268,-0.207792208,44722.0,-0.083058249,-0.099581219,0,0,0,0,0,0,0,1,0
28151,6317,9644,8533,5354,25.78,10.44,7.25,14950.0,1301.0,31018.0,67.53614044,-0.37007874,44922.0,-0.121536265,-0.287348299,0,0,0,0,0,0,0,0,1
28153,2772,5131,3420,2038,25.78,10.44,7.25,7080.0,469.0,39036.0,84.99390411,-0.303370787,19779.0,-0.046657348,-0.074536777,0,0,0,0,0,0,1,0,0
28155,1001,2429,1972,1227,25.78,10.44,7.25,3742.0,232.0,46110.0,100.3962708,-0.325581395,9926.0,-0.031893104,-0.034811357,0,0,0,0,1,0,0,0,0
28157,1569,2528,1280,853,25.78,10.44,7.25,2531.0,292.0,32612.0,71.00679016,-0.112068966,8587.0,-0.130694473,-0.169294766,0,0,0,1,0,0,0,0,0
28159,2337,4561,3985,1876,25.78,10.44,7.25,6976.0,460.0,37596.0,81.85855865,-0.386138614,17714.0,-0.077299719,-0.121198591,0,0,0,0,0,0,1,0,0
28161,1436,3449,2514,1182,25.78,10.44,7.25,4701.0,292.0,40515.0,88.21416473,-0.376344086,12481.0,-0.015538729,-0.043748085,0,0,0,0,0,0,1,0,0
28163,4166,7621,5297,2649,26.16,10.44,7.25,9325.0,641.0,34817.0,75.80778503,-0.366336634,26743.0,-0.047104935,-0.049779704,0,1,0,0,0,0,0,0,0
29001,1338,4663,3333,4202,26.58,10.44,9.45,9889.0,400.0,43044.0,75.02222443,-0.4,25314.0,-0.011442184,0.013857738,0,0,0,0,0,0,1,0,0
29003,1011,4558,3594,3036,27.76,10.44,9.45,9578.0,271.0,62823.0,109.4954224,-0.461538462,18135.0,0.04881152,0.099824125,0,0,1,0,0,0,0,0,0
29005,333,1521,1150,900,26.58,10.44,9.45,2587.0,99.0,50516.0,88.0453186,-0.314814815,5305.0,-0.066842568,-0.174190535,0,0,0,0,1,0,0,0,0
29007,2432,8041,4513,2589,26.78,10.44,9.45,10271.0,357.0,45609.0,79.49281311,-0.392857143,24962.0,-0.022210036,-0.034613451,0,0,0,0,0,1,0,0,0
29009,4077,10269,6880,3634,26.58,10.44,9.45,14971.0,540.0,47155.0,82.18736267,-0.435483871,34534.0,-0.029862067,0.016303708,0,0,0,0,0,1,0,0,0
29011,1038,3323,2114,1605,26.58,10.44,9.45,4984.0,174.0,46397.0,80.86623383,-0.46031746,11637.0,-0.061683599,-0.072231524,0,0,0,0,0,1,0,0,0
29013,1422,4972,3048,1816,27.04,10.44,9.45,7449.0,316.0,48442.0,84.43050385,-0.422535211,16042.0,-0.059065048,-0.036400769,1,0,0,0,0,0,0,0,0
29015,2293,5962,4608,1920,26.58,10.44,9.45,6807.0,346.0,42144.0,73.45359802,-0.384615385,19394.0,0.017737196,0.131439239,0,0,0,0,0,0,1,0,0
29017,1765,4122,2057,774,27.58,10.44,9.45,5227.0,212.0,45868.0,79.94422913,-0.426470588,10567.0,-0.145272183,-0.12029637,0,0,1,0,0,0,0,0,0
29019,5834,22843,29039,49297,28.46,10.44,9.45,95949.0,2345.0,58029.0,101.1398697,-0.428571429,183610.0,0.128921189,0.355285399,0,0,1,0,0,0,0,0,0
29021,7063,22800,17781,12745,27.76,10.44,9.45,42855.0,1350.0,49216.0,85.77951813,-0.456140351,84793.0,-0.049416486,-0.014183902,0,0,1,0,0,0,0,0,0
29023,4973,10933,9467,3904,26.8,10.44,9.45,17072.0,838.0,41327.0,72.02963257,-0.338028169,42130.0,-0.015516194,0.030980814,0,0,0,0,0,0,0,0,1
29025,631,2702,1725,1121,29.06,10.44,9.45,4149.0,137.0,52872.0,92.15163422,-0.418181818,8815.0,-0.064622241,-0.016622044,1,0,0,0,0,0,0,0,0
29027,4231,11070,8292,7081,27.22,10.44,9.45,20726.0,618.0,58720.0,102.344223,-0.482142857,44283.0,-0.001105296,0.086379471,0,0,1,0,0,0,0,0,0
29029,3287,13042,10817,7250,26.96,10.44,9.45,17962.0,844.0,51460.0,89.69062805,-0.451219512,42745.0,-0.028566883,0.161328008,0,0,0,0,0,0,1,0,0
29031,4527,15731,14292,15892,27.58,10.44,9.45,39512.0,1191.0,57618.0,100.4235306,-0.472727273,81710.0,0.079763195,0.189529924,0,0,1,0,0,0,0,0,0
29033,872,2725,1530,1029,26.58,10.44,9.45,4625.0,154.0,50628.0,88.24052429,-0.555555556,8495.0,-0.086067778,-0.174360968,0,0,0,0,0,1,0,0,0
29035,643,1825,1106,654,26.59,10.44,9.45,2399.0,124.0,36383.0,63.4126358,-0.455555556,5202.0,-0.169672785,-0.124242424,0,0,0,0,1,0,0,0,0
29037,5342,23875,22701,18573,29.06,10.44,9.45,53117.0,1651.0,73882.0,128.7703705,-0.473684211,107824.0,0.083897947,0.312957393,1,0,0,0,0,0,0,0,0
29039,1199,4007,3204,1325,26.58,10.44,9.45,5540.0,214.0,38427.0,66.97516632,-0.421875,14188.0,0.014733228,0.034638664,0,0,0,0,0,1,0,0,0
29041,488,2603,1266,907,26.58,10.44,9.45,3588.0,111.0,50589.0,88.17254639,-0.482758621,7408.0,-0.05401609,-0.121858701,0,0,0,0,1,0,0,0,0
29043,4563,16866,19445,16397,27.39,10.44,9.45,44161.0,1230.0,63400.0,110.501091,-0.448979592,88842.0,0.147503294,0.636042208,0,1,0,0,0,0,0,0,0
29045,658,2085,1437,612,26.58,10.44,9.45,3063.0,113.0,46001.0,80.17603302,-0.485714286,6634.0,-0.070738199,-0.105447681,0,0,0,0,1,0,0,0,0
29047,10894,46381,51976,54329,29.06,10.44,9.45,133261.0,3915.0,70705.0,123.2331161,-0.462962963,253335.0,0.141462294,0.377262274,1,0,0,0,0,0,0,0,0
29049,1135,5655,4278,3055,29.06,10.44,9.45,10269.0,323.0,64541.0,112.4897614,-0.491525424,21184.0,0.021260184,0.114830018,1,0,0,0,0,0,0,0,0
29051,4063,15630,15417,17568,26.84,10.44,9.45,38077.0,1008.0,61847.0,107.7943344,-0.48,77279.0,0.016962758,0.081990395,0,0,1,0,0,0,0,0,0
29053,1380,4583,3541,2704,26.58,10.44,9.45,7146.0,275.0,56957.0,99.27146149,-0.383333333,17103.0,-0.028293847,0.026097912,0,0,0,0,0,1,0,0,0
29055,3709,6556,4577,1935,26.58,10.44,9.45,10527.0,411.0,48315.0,84.20915222,-0.525,23056.0,-0.066407515,0.01189379,0,0,0,0,0,1,0,0,0
29057,700,2443,1623,693,26.68,10.44,9.45,3421.0,111.0,42421.0,73.93638611,-0.483333333,7569.0,-0.039832551,-0.044318182,0,0,0,1,0,0,0,0,0
29059,1912,5129,2999,1484,26.58,10.44,9.45,6746.0,315.0,42389.0,73.8806076,-0.407894737,17071.0,0.017523991,0.085596184,0,1,0,0,0,0,0,0,0
29061,831,2267,1408,1021,26.58,10.44,9.45,3943.0,136.0,48197.0,84.00348663,-0.431034483,8430.0,-0.000355745,0.052171742,0,0,0,1,0,0,0,0,0
29063,1188,4418,2473,1298,27.76,10.44,9.45,4670.0,147.0,53997.0,94.11241913,-0.436363636,11029.0,-0.144508222,-0.157448434,0,0,1,0,0,0,0,0,0
29065,1849,4556,2924,1688,26.58,10.44,9.45,6045.0,223.0,45540.0,79.37255096,-0.470588235,14421.0,-0.078942326,-0.033833579,0,0,0,0,0,0,1,0,0
29067,1719,4224,2621,1038,26.58,10.44,9.45,4823.0,257.0,39773.0,69.32113647,-0.337662338,11578.0,-0.153902368,-0.11496713,0,0,0,0,0,1,0,0,0
29069,4737,7620,4837,2757,26.58,10.44,9.45,10849.0,633.0,38880.0,67.76470947,-0.395604396,28283.0,-0.114856195,-0.147691659,0,0,0,0,0,0,1,0,0
29071,8267,23359,24875,14943,28.53,10.44,9.45,51804.0,1708.0,61428.0,107.0640488,-0.507692308,104682.0,0.031431049,0.115774888,1,0,0,0,0,0,0,0,0
29073,1297,4111,3204,2053,26.58,10.44,9.45,7463.0,259.0,53751.0,93.68366241,-0.358490566,14794.0,-0.028117199,-0.036221498,0,0,0,0,0,1,0,0,0
29075,485,1906,1241,855,26.58,10.44,9.45,3392.0,93.0,53663.0,93.53028107,-0.526315789,6162.0,-0.085485307,-0.102664919,0,0,0,1,0,0,0,0,0
29077,15618,52991,62986,57730,27.39,10.44,9.45,146642.0,4057.0,45313.0,78.97690582,-0.448979592,298915.0,0.08627632,0.243096565,0,1,0,0,0,0,0,0,0
29079,916,2638,2051,1159,26.58,10.44,9.45,4211.0,153.0,44323.0,77.25141907,-0.339622642,9808.0,-0.044147744,-0.058733205,0,0,0,0,0,0,1,0,0
29081,689,2690,1507,968,26.58,10.44,9.45,3658.0,126.0,43016.0,74.97341919,-0.5,8157.0,-0.089315619,-0.078929539,0,0,0,0,0,0,1,0,0
29083,1893,6322,4860,2469,27.05,10.44,9.45,9331.0,361.0,46995.0,81.90849304,-0.430769231,21946.0,-0.014637213,-0.002681209,0,0,0,0,0,1,0,0,0
29085,1156,3272,2259,659,26.58,10.44,9.45,3669.0,160.0,32934.0,57.40130615,-0.5,8279.0,-0.140022852,-0.072069043,0,0,0,1,0,0,0,0,0
29087,293,1421,922,645,26.58,10.44,9.45,2502.0,73.0,47429.0,82.66492462,-0.428571429,4223.0,-0.14026873,-0.21124393,0,0,0,1,0,0,0,0,0
29089,793,2428,1683,1648,27.01,10.44,9.45,4717.0,149.0,49923.0,87.01176453,-0.425925926,10151.0,0.000690063,-0.005583856,0,0,0,0,0,1,0,0,0
29091,3543,10629,8241,4930,26.64,10.44,9.45,15751.0,667.0,40177.0,70.02526855,-0.430555556,39750.0,-0.016089109,0.066455611,0,0,0,0,0,0,1,0,0
29093,1361,3048,2152,798,26.58,10.44,9.45,3343.0,168.0,39292.0,68.48278809,-0.515151515,9537.0,-0.102822201,-0.106687898,0,0,0,0,0,0,1,0,0
29095,44433,133888,145250,149739,29.06,10.44,9.45,347783.0,13472.0,57907.0,100.9272308,-0.478873239,717204.0,0.063851501,0.095066579,1,0,0,0,0,0,0,0,0
29097,10448,26469,23297,18620,27.22,10.44,9.45,55348.0,1710.0,46021.0,80.21089172,-0.433962264,122761.0,0.045628769,0.172457595,0,0,1,0,0,0,0,0,0
29099,16785,48863,57330,31544,28.53,10.44,9.45,115205.0,3657.0,68779.0,119.8762512,-0.5,226739.0,0.036601702,0.143056634,1,0,0,0,0,0,0,0,0
29101,2372,9686,10367,9102,27.08,10.44,9.45,22194.0,853.0,58396.0,101.7795181,-0.430769231,54013.0,0.026960738,0.11897659,0,0,0,0,0,0,0,1,0
29103,351,1155,708,460,26.58,10.44,9.45,1713.0,51.0,41755.0,72.77559662,-0.369565217,3744.0,-0.093681917,-0.141284404,0,0,0,0,1,0,0,0,0
29105,3588,9882,7206,3530,26.58,10.44,9.45,16104.0,1191.0,43969.0,76.6344223,-0.148148148,36039.0,0.013156785,0.107801549,0,0,0,0,0,1,0,0,0
29107,2143,9871,6077,4594,29.06,10.44,9.45,16221.0,515.0,62264.0,108.5211334,-0.483333333,32984.0,-0.011892993,0.001366162,1,0,0,0,0,0,0,0,0
29109,3902,9868,7635,4068,26.58,10.44,9.45,17298.0,629.0,45746.0,79.73159027,-0.406779661,38001.0,-0.016384532,0.079083371,0,0,0,0,0,1,0,0,0
29111,748,2985,1883,886,26.58,10.44,9.45,4821.0,157.0,40782.0,71.0797348,-0.384615385,10032.0,-0.017530115,-0.043387051,0,0,0,0,1,0,0,0,0
29113,3930,15817,11363,6300,28.53,10.44,9.45,28206.0,951.0,69178.0,120.5716782,-0.492307692,59574.0,0.133318114,0.530835646,1,0,0,0,0,0,0,0,0
29115,880,3787,2216,1400,26.58,10.44,9.45,4828.0,246.0,45774.0,79.78039551,-0.414634146,11874.0,-0.069508659,-0.136687509,0,0,0,0,0,0,1,0,0
29117,1428,4260,3009,2016,26.75,10.44,9.45,7145.0,186.0,49065.0,85.51634216,-0.509803922,14557.0,-0.041987496,-0.000343359,0,0,0,0,0,1,0,0,0
29119,3377,6218,3724,1724,26.58,10.44,9.45,10063.0,351.0,39615.0,69.04575348,-0.413793103,23303.0,0.009530824,0.074663346,0,1,0,0,0,0,0,0,0
29121,1237,4730,2811,1712,26.58,10.44,9.45,7228.0,253.0,45717.0,79.68104553,-0.451612903,15209.0,-0.022934601,-0.034961929,0,0,0,0,0,0,1,0,0
29123,1337,3117,2763,1331,26.58,10.44,9.45,5260.0,185.0,43919.0,76.54727936,-0.514285714,12626.0,0.03271716,0.065395325,0,0,0,0,0,1,0,0,0
29125,861,2556,1955,1011,26.58,10.44,9.45,3728.0,134.0,49712.0,86.64401245,-0.435483871,8432.0,-0.081081081,-0.055132228,0,0,0,1,0,0,0,0,0
29127,2306,7107,5515,4300,26.66,10.44,9.45,13969.0,457.0,50803.0,88.54553223,-0.428571429,28525.0,-0.008894757,0.009127251,0,0,0,0,0,0,0,0,1
29129,281,1145,539,457,26.58,10.44,9.45,1787.0,58.0,44343.0,77.28627777,-0.392156863,3538.0,-0.065257596,-0.058040469,0,0,0,0,1,0,0,0,0
29131,2190,7007,4711,3350,26.95,10.44,9.45,11778.0,460.0,49252.0,85.84226227,-0.512820513,24722.0,-0.00105059,0.049231814,0,0,0,0,0,1,0,0,0
29133,2364,4073,2173,1124,26.7,10.44,9.45,5500.0,233.0,36802.0,64.14292145,-0.438356164,12577.0,-0.124042346,-0.06351452,0,0,0,0,0,1,0,0,0
29135,1587,4352,2685,2222,26.58,10.44,9.45,7110.0,214.0,57321.0,99.90588379,-0.516666667,15473.0,-0.008585891,0.043428417,0,0,1,0,0,0,0,0,0
29137,664,2999,1764,771,26.58,10.44,9.45,3662.0,161.0,48399.0,84.35555267,-0.34375,8666.0,-0.019683258,-0.070171674,0,0,0,0,1,0,0,0,0
29139,1208,3659,2171,1143,26.58,10.44,9.45,5536.0,179.0,50282.0,87.63747406,-0.474576271,11322.0,-0.074697614,-0.06738056,0,0,0,0,0,1,0,0,0
29141,3129,5460,3821,1904,26.58,10.44,9.45,7745.0,350.0,44473.0,77.51285553,-0.505747126,21006.0,0.021444201,0.09184469,0,0,0,1,0,0,0,0,0
29143,2576,5650,2417,1466,26.58,10.44,9.45,7831.0,350.0,42115.0,73.40305328,-0.426666667,16434.0,-0.133044946,-0.165405515,0,0,0,0,0,0,1,0,0
29145,5061,13579,12813,7874,27.22,10.44,9.45,26222.0,887.0,53251.0,92.81220245,-0.388888889,58648.0,0.009188836,0.115065784,0,0,1,0,0,0,0,0,0
29147,964,4697,3249,3562,26.81,10.44,9.45,10427.0,318.0,47419.0,82.64749146,-0.558823529,21241.0,-0.0910997,-0.030666728,0,0,0,0,0,1,0,0,0
29149,1271,3229,1918,1095,26.58,10.44,9.45,3796.0,156.0,35356.0,61.62265778,-0.48,8635.0,-0.206414852,-0.164247,0,0,0,0,1,0,0,0,0
29151,938,4051,2529,1756,26.84,10.44,9.45,6893.0,168.0,60728.0,105.8440094,-0.489361702,13274.0,-0.043522121,0.019586758,0,0,1,0,0,0,0,0,0
29153,1215,2985,1918,755,26.63,10.44,9.45,3226.0,197.0,36019.0,62.7782135,-0.355555556,8553.0,-0.12033323,-0.103083054,0,0,0,0,1,0,0,0,0
29155,2416,4702,2360,1384,26.58,10.44,9.45,5996.0,315.0,34280.0,59.74727631,-0.462365591,15661.0,-0.144020551,-0.220030878,0,0,0,0,0,0,1,0,0
29157,1620,5702,3514,2328,26.68,10.44,9.45,9735.0,263.0,57032.0,99.4021759,-0.527272727,18956.0,-0.000790681,0.046136865,0,0,0,0,0,1,0,0,0
29159,3816,9804,9495,5068,27.03,10.44,9.45,20108.0,736.0,48516.0,84.55947876,-0.435483871,42980.0,0.018459278,0.090364808,0,0,0,0,0,0,0,1,0
29161,3259,8451,7961,8090,27.19,10.44,9.45,19039.0,643.0,46573.0,81.17298126,-0.492307692,44638.0,-0.011471344,0.120825591,0,0,0,0,0,0,0,0,1
29163,2025,6098,2686,2000,26.83,10.44,9.45,7225.0,264.0,49089.0,85.5581665,-0.385964912,17587.0,-0.050172824,-0.041423666,0,0,0,0,0,1,0,0,0
29165,2885,15093,20948,29521,29.06,10.44,9.45,57446.0,1569.0,84456.0,147.1999969,-0.470588235,106718.0,0.194756051,0.445534094,1,0,0,0,0,0,0,0,0
29167,2360,7938,6006,4046,26.95,10.44,9.45,13930.0,499.0,44837.0,78.14727783,-0.453125,31519.0,0.012268362,0.170752544,0,1,0,0,0,0,0,0,0
29169,2070,7962,10723,8177,27.37,10.44,9.45,14046.0,598.0,55620.0,96.94117737,-0.438356164,53955.0,0.032157478,0.310541657,0,0,0,0,0,0,0,0,1
29171,318,1426,944,644,26.58,10.44,9.45,2185.0,82.0,42434.0,73.95903778,-0.294117647,4681.0,-0.059851376,-0.102569018,0,0,0,0,1,0,0,0,0
29173,749,3565,1883,1084,27.19,10.44,9.45,5495.0,176.0,63419.0,110.5342026,-0.41509434,10355.0,0.018491197,0.075062292,0,0,0,0,1,0,0,0,0
29175,2254,6230,6101,2597,26.58,10.44,9.45,9897.0,398.0,48043.0,83.7350769,-0.450704225,24716.0,-0.027465177,0.002148968,0,0,0,0,0,1,0,0,0
29177,1885,7149,4508,2319,29.06,10.44,9.45,10587.0,398.0,61678.0,107.4997787,-0.470588235,23158.0,-0.014301524,-0.009241037,1,0,0,0,0,0,0,0,0
29179,933,1867,1190,633,26.58,10.44,9.45,2904.0,112.0,37415.0,65.2113266,-0.55952381,6096.0,-0.089605735,-0.08838044,0,0,0,0,1,0,0,0,0
29181,1912,4024,2619,968,26.58,10.44,9.45,4718.0,276.0,35788.0,62.37559891,-0.337349398,10679.0,-0.242624113,-0.209255831,0,0,0,0,1,0,0,0,0
29183,13953,65883,83888,104074,28.53,10.44,9.45,223553.0,5769.0,89236.0,155.5311584,-0.479166667,405262.0,0.124213213,0.427285438,1,0,0,0,0,0,0,0,0
29185,1078,2866,2055,968,26.58,10.44,9.45,3565.0,170.0,39319.0,68.52984619,-0.402597403,9284.0,-0.053136155,-0.038126813,0,0,0,1,0,0,0,0,0
29186,1341,4981,3843,2498,26.76,10.44,9.45,8913.0,245.0,61662.0,107.4718933,-0.597014925,18479.0,0.018407275,0.037039116,0,0,0,0,0,1,0,0,0
29187,7192,17560,15707,6739,26.58,10.44,9.45,25544.0,977.0,43886.0,76.48976135,-0.519480519,66922.0,0.023914075,0.202702946,0,0,0,0,0,0,0,1,0
29189,44903,146332,197773,301303,28.53,10.44,9.45,516814.0,16206.0,70161.0,122.2849655,-0.482758621,1004125.0,0.005176415,-0.011884448,1,0,0,0,0,0,0,0,0
29195,2410,5705,4042,2917,26.58,10.44,9.45,10283.0,338.0,47324.0,82.48191833,-0.428571429,23333.0,-0.001583226,-0.018136677,0,0,0,0,0,1,0,0,0
29197,373,1387,862,378,26.58,10.44,9.45,1876.0,85.0,43183.0,75.26448822,-0.418918919,4032.0,-0.090047393,-0.033788641,0,0,0,0,1,0,0,0,0
29199,619,1280,746,439,26.58,10.44,9.45,2285.0,72.0,46871.0,81.69237518,-0.354166667,4716.0,-0.026223415,-0.053582179,0,0,0,0,1,0,0,0,0
29201,3955,10948,7115,4287,26.72,10.44,9.45,19152.0,701.0,44924.0,78.29891205,-0.46969697,38059.0,-0.028884183,-0.058807528,0,0,0,0,0,0,0,1,0
29203,1172,2630,1183,871,26.58,10.44,9.45,3057.0,177.0,36477.0,63.57646942,-0.421052632,7031.0,-0.16704182,-0.154826301,0,0,0,0,1,0,0,0,0
29205,384,1791,1210,746,26.58,10.44,9.45,2941.0,88.0,45939.0,80.06797028,-0.516666667,6103.0,-0.042366233,-0.103554642,0,0,0,0,1,0,0,0,0
29207,3929,8530,5355,2728,26.58,10.44,9.45,12421.0,610.0,42363.0,73.83529663,-0.397435897,28672.0,-0.043246129,-0.03526245,0,0,0,0,0,1,0,0,0
29209,3134,8050,8716,4535,26.95,10.44,9.45,13171.0,681.0,50262.0,87.60261536,-0.494845361,31076.0,-0.034966772,0.090194703,0,0,0,0,0,1,0,0,0
29211,685,2189,977,511,26.9,10.44,9.45,2566.0,92.0,43421.0,75.67930603,-0.46969697,5999.0,-0.106493893,-0.170033204,0,0,0,0,1,0,0,0,0
